,0,1,2,3,4,5
0,Sample,Spiked,Found,Recovery,RSD,HPLC
1,,(nM),(nM),(%),%),
2,,,,,n=3,(nM)
3,,0,0,-,-,-
4,,25,25.08,100.32,2.31,25.05
5,,,(0.57),,,(0.41)
6,Fish,25+X,25.28,101.14,3.83,25.29
7,,,(0.96),,,(0.43)
8,,50,49.95,99.9,1.95,(0.61)
9,,,(0.97),,2.04,(0.61)
10,,50+X,50.11,100.21,2.04,50.11
11,,,(1.02),,,(0.53)
12,,0,0,,,-
13,,25,24.94,99.76,1.32,24.27
14,,,25.11,,,(0.43)
15,Milk,25+X,25.11,100.42,1.78,25.11
16,,,(0.44),,2.63,(0.51)
17,,50,49.88,99.76,2.63,49.89
18,,,(1.31),,,(0.68)
19,,50+X,50.06,100.11,3.05,50.05
20,,,(1.53),,,(0.56)
21,,0,0,,-,
22,Vegetable,25,24.97,99.88,2.13,24.98
23,soup,,(0.53),,,(0.48)
24,,25 +X,25.09,100.34,1.85,25.14
25,,,(0.46),,,(0.53)
26,,50,50.03,100.06,4.12,50.01
27,,,(2.06),,,(0.64)
28,,50+X,50.19,100.39,3.03,50.19
29,,,(1.52),,,(0.57)
30,,0,0,-,-,-
31,,25,24.97,99.89,2.53,24.97
32,,,(0.63),,,25.11
33,Black tea,25+X,25.11,100.42,1.54,25.11
34,,,(0.39),,,(0.50)
35,,50,50.04,100.08,3.26,50.05
36,,,(1.63),,,50.30
37,,50+X,50.29,100.59,1.38,50.30
38,,,(0.69),,,(0.55)
39,,0,0,-,-,-
40,Drinking,25,24.98,99.92,2.31,(0.49)
41,water,,(0.58),,1.83,(0.49)
42,,25+X,25.13,100.41,1.83,25.11
43,,,49.96,,,(0.51)
44,,50,49.96,99.92,2.48,49.98
45,,,1.24,,,(0.59)
46,,50+X,50.1,100.19,3.05,50.09
47,,,(1.53),,,(0.71)
48,,0,0,,3.02,-
49,,25,24.92,99.68,3.02,24.95
50,,,(0.75),,,(0.53
51,River water,50,50.04,100.08,2.73,50.02
52,,75,74.93,99.9,1.86,74.92
53,,100,100.05,100.05,1.43,0.73
