,0,1,2,3,4,5,6
0,Film,Thickness,L,a,b,E,Opacity
1,no.,(mm),,,,,(mm-1)
2,F1,0.131,91.85,-0.80,7.04,4.84,0.79
3,,0.004a,0.15,0.03a,0.218,0.228,0.018
4,F2,0.133,90.86,-1.35,11.87,9.78,0.87
5,,0.004a,0.06b,0.05b,0.40f,0.38f,0.03f
6,F3,0.132,90.63,-1.75,14.19,12.12,0.94
7,,0.005a, 0.35c,0.13c, 0.78e,0.76e,0.04e
8,F4,0.131,90.13,-1.19,16.04,13.95,1.04 
9,,0.009a,0.04d, 0.05b,0.48d,0.47d,0.03d
10,F5,0.130,89.91,-1.18,17.09,15.03,1.21
11,,0.006a, 0.07d,0.15b,0.54c,0.55c,0.03c
12,F6,0.130,89.38,-1.27,21.48,19.42,1.32 
13,,0.005a,0.12e,0.10b,0.83b,0.84b,0.03b
14,F7,0.129,88.37,-1.21,25.40,23.45,1.50
15,,0.003a, 0.25f, 0.07b,0.11,0.08a,0.04a
