,0,1,2,3
0,Method,SGs,,Extraction yield (%
1,Accelerated solvent extraction,Stevioside,7.5-9.9,7.5-9.9
2,,Rebaudioside A,2.1-3.2,2.1-3.2
3,Assisted by ultrasonication extraction,Rebaudioside A,35,35
4,Centrifugal partition chromatography,Stevioside,4.2-24.0,4.2-24.0
5,,Rebaudioside A,17.222,17.222
6,,Dulcoside,6.8-10,6.8-10
7,Column-chromatographic technique,Steviolmonoside,4.7,4.7
8,,Stevioside,10.7,10.7
9,,Rebaudioside B,7.3,7.3
10,High Voltage electrical discharges,Stevioside,4.5,4.5
11,,Rebaudioside A,2.0,2.0
12,Pulsed electric fields,Stevioside,27.0,27.0
13,,Rebaudioside A,18.0,18.0
14,,Rebaudioside C,6.5,6.5
15,Microwave-assisted extraction,Stevioside,8.6,8.6
16,,Rebaudioside A,2.3,2.3
17,,Stevioside,2.0,2.0
18,,Rebaudioside A,1.5,1.5
19,,Stevioside,4.5,4.5
20,,Rebaudioside A,2.3,2.3
21,Pulsed electric fields,Stevioside,3.7,3.7
22,,Rebaudioside A,2.1,2.1
23,Pressurized fluid extraction,Stevioside,4.7,4.7
24,Rapid solid liquid dynamic extraction,Stevioside,0.5,0.5
25,,Rebaudioside A,1.4,1.4
26,Supercritical fluid extraction,Stevioside,3.7,3.7
27,,Rebaudioside A,1.8,1.8
28,Ultrasound-assisted extraction,Stevioside,4.2,4.2
29,,Rebaudsioside A,2.0,2.0
30,,Stevioside,5.1-9.7,5.1-9.7
31,,Rebaudioside A,0.4-3.7,0.4-3.7
32,,Stevioside,5,
33,,Rebaudioside A,2.2,2.2
