,0,1,2,3
0,No.,Name,Part,Ref
1,1,Phillyrin,Leaves,Inouye et al.1975;
2,,,Roots,"Liao, Hong, & Chen"
3,,,,2021
4,2,(+)-Phillygenin,Flowers,"Lee, Lee, et al."
5,,,,"2011;Lee,Park,"
6,,,,et al.2011
7,3,(-)-Phillygenin,Flowers,
8,4,"(7R, 7'R, 8R, 8'R)-8-hydroxypinoresinol-",Flowers,
9,,8-O--d-glucopyranoside 4'-methyl ether,,
10,5,Taxiresinol,Flowers,
11,6,(-)-Olivil,Flowers,
12,7,+-Epipinoresinol,Flowers,"Liu et al.,2015"
13,8,(+)-Pinoresinol,Flowers,
14,9,Liriodendrin,Leaves,"Kikuchi & Yamachi,"
15,,,,1985a;Kikuchi &
16,,,,"Yamauchi, 1985b;"
17,,,,Kikuchi &
18,,,,"Yamauchi,1985c"
19,10,+)-Medioresinol-di-D-glucoside,Leaves,
20,11,(+)-Pinoresinol-O--d-glucopyranode,Leaves,
21,12,Isoeucommin A,Leaves,"Lee et al.,2010"
22,13,"(-)-Olivil-4""-O--d-glucopyranoside",Leaves,
23,14,(-)-Olivil-4-O--d-glucopyranoside,Leaves,"Machida,"
24,,,,"Yamauchi,"
25,,,,"Kurashina, &"
26,,,,"Kikuchi,2010"
27,15,(-)-Olivil-4'-O--d-glucopyranoside,Barks,
28,16,Lariciresinol-4'-O--d-gluoside,Barks,"Sugiyama & Masao,"
29,,,,1993
30,17,Lariciresinol-4-O--d-glucoside,Barks,
31,18,(+)-Cycloolivil-6-O--d-glucoside,Barks,
32,19,"(7R, 8S, 7'R, 8'S)-neoolivil-9'-O---",Barks,
33,,glucoside,,
34,20,Conicaoside,Leaves,"Sakamoto,"
35,,,,"Machida,"
36,,,,"Kikuchi,2007a;"
37,,,,"Sakamoto,"
38,,,,"Machida,&"
39,,,,"Kikuchi,2007b"
40,21,"(7S, 8R)-erythro-guaiacylglycerol--O-4'-",Leaves,"Machida,"
41,,sinapylether-9-O--D-glucoside,,"Sakamoto,&"
42,,,,"Kikuchi,2008"
43,22,"(7S, 8R)-erythro-syringylglycerol--O-4'-",Leaves,
44,,sinapylether-9-O--d-glucoside,,
45,23,"(7R, 8S)-erythro-guaiacylglycerol--O-4'-",Leaves,
46,,sinapylether-9-O--p-glucoside,,
47,24,"(7R, 8S)-erythro-syringylglycerol--O-4'-",Leaves,
48,,sinapylether-9-O--d-glucoside,,
49,25,(+)-Syringaresinol-4-O--D-glucoside,Leaves,Sakamoto &
50,,,,"Machida,2008"
51,26,"+)-Syringaresinol-4, 4'-O-di--d-",Leaves,
52,,glucoside,,
53,27,"(+)-Medioresinol4, 4'-O-di--d-glucoside",Leaves,
54,28,(+)-Medioresinol4-O--d-glucoside,Leaves,
55,29,"(+)-Pinoresinol-4, 4'-O-di--d-glucoside",Leaves,
56,30,(+)-Epipinoresinol-4-O--D-glucoside,Leaves,
57,31,"(7R, 8R)-Threoguaiacylglycerol-8-O-4'",Leaves,Machida &
58,,sinapylether-7-O--D-glucopyranoside,,"Sakamoto, 2009"
59,32,"(7S,8R-5-methoxydehydrodiconiferyl",Leaves,
60,,alcohol 4-O--D-glucopyranoside,,
61,33,"(7S,8R)-dehydrodiconiferylalcohol-4-O-",Leaves,
62,,-d-glucopyranoside,,
63,34,"7S,8R",Leaves,
64,,dihydrodehydrodiconiferylalcohol-9'-O.,,
65,,-d-glucopyranoside,,
66,35,"7S,8R-",Leaves,
67,,dihydrodehydrodiconiferylalcohol-4-O-,,
68,,---glucopyranoside,,
69,36,"7R,8S)-",Leaves,
70,,dihydrodehydrodiconiferylalcohol-4-O-,,
71,,-D-glucopyranoside,,
72,37,"(7S,8R)-dehydrodiconiferylalcohol-9-O-",Leaves,K Machida et al.
73,,-d-glucopyranoside,,2010
74,38,,Leaves,
