,0,1,2,3,4,5,6,7
0,Essential amino acid (EAA),Control,PF,RB,PS,CM,SB,Reference protein#
1,Valine,47.6  0.0a,46.4  1.5a,36.3  2.9b,47.9  3.8a,45.0  2.4a,32.8  1.4b,40
2,,(1.19)*,(1.16,(0.91),(1.20,(1.13),(0.82),
3,Leucine,63.9  2.5ab,62.2  2.6b,51.3  3.9c,67.6  1.8a,60.6  1.6b,44.9  2.2d,61
4,,(1.05,(1.02),(0.84),(1.11,(0.99),(0.74),
5,Isoleucine,28.4  4.2bc,29.4  0.2b,25.6  1.8c,34.1  0.9a,31.4  0.7ab,21.9  1.4d,30
6,,(0.95),(0.98),(0.85),(1.34,(1.05,(0.73),
7,Phenylalanine+ Tyrosine,67.1  1.4 cd,71.3  0.3c,64.7  5.6d,86.9  4.9a,77.8  4.ob,57.9  1.6e,41
8,,(1.64,(1.74),(1.58,(2.12),(1.9),1.41),
9,Methionine+Cysteine,26.3  0.8a,23.5  0.9b,21.3  0.8c,27.7  1.1a,23.4  1.1b,16.2  0.5d,23
10,,1.14,(1.02,(0.93),(1.20,1.02,(0.7),
11,Lysine,43.5  7.9c,47.6  1.3bc,49.8  4.6bc,62.3  2.3a,53.1  3.6b,44.3  1.8c,48
12,,(0.91),(0.99),(1.04,(1.30),(1.11),(0.92),
13,Histidine,15.0  1.8d,17.7  0.1bc,16.5  1.3 cd,21.3  0.9a,19.4  0.6b,14.8  0.5d,16
14,,(0.94,(1.11,(1.36,(1.33),1.25,(0.96),
15,Tryptophan,29.3  1.3a,22.4  1.2c,21.7  0.5c,25.3  1.9b,20.0  1.6c,15.4  0.7d,6.6
16,,(4.44,(3.39),(4.88),(3.83),(5.71,(2.33),
17,Threonine,36.9  0.5b,35.3  0.5b,32.2  2.5c,43.0  1.6a,37.7  1.3b,27.5  1.3d,25
18,,(1.48,(1.41,(1.29,(1.72,1.51,1.1,
19,Total EAA,357.9  16.3b,355.7  7.8b,319.3  23.6c,416.2  15.7a,368.4  13.7b,275.7  9.6d,290.6
20,,(1.23),(1.22),(1.1,(1.43),(1.27),(0.95),
