,0,1,2,3
0,No.,Name,Part,Ref
1,102,Loganin,Leaves,"Benkrief et al.,1998"
2,103,7-Oxologanin,Leaves,
3,104,Loganic acid,Leaves,
4,105,Secoxyloganin,"Leaves,","Benkrief et al.,1998;Liao"
5,,,Roots,"et al.,2021"
6,106,Iridoid G15,Leaves,"Benkrief et al.,1998"
7,107,Floraosmanoside I,Flowers,"Liu et al.,2015"
8,108,Floraosmanoside II,Flowers,
9,109,Floraosmanoside III,Flowers,
10,110,4 Hydroxyls-oleanane/,Fruits,"Liao et al.,2019"
11,,uranane,,
12,111,Tormentic acid isomer 1,Fruits,
13,112,Tormentic acid isomer 2,Fruits,
14,113,Euscaphic acid,Fruits,
15,114,Tormentic acid and arjunic,Fruits,
16,,acid,,
17,115,Asiatic acid,Fruits,
18,116,cis/trans Caffeoyl tormentic,Fruits,
19,,acid,,
20,117,Maslinic acid isomer 1,Fruits,
21,118,cis/trans Coumaroyl-,Fruits,
22,,tormentic acid,,
23,119,cis/trans Feruloyl-tormentic,Fruits,
24,,acid,,
25,120,Maslinic acid isomer 2,Fruits,
26,121,Maslinic acid,Fruits,
27,122,cis/trans Caffeoyl-maslinic,Fruits,
28,,acid/corosolic acid,,
29,123,cis/trans Coumaroyl-maslinic,Fruits,
30,,acid/corosolic acid,,
31,124,Ursolic acid isomer 1,Fruits,
32,125,Arjunic acid,Fruits,"Hu et al.,2020"
33,126,Tormentic acid,Fruits,
34,127,2-Epitormentic acid,Fruits,
35,128,Corosolic acid,Fruits,
36,129,Oleuropein,Roots,"Liao et al.,2021"
37,130,-Hydroxyoleuropein,Roots,
38,131,Excelside B,Roots,
39,132,Methoxyoleuropein,Roots,
40,133,Oleoside-11-methyl ester,Roots,
41,134,Glucopyranosyl,Roots,
42,,dimethyloleoside,,
43,135,Glucopyranosyl,Roots,
44,,methyloleoside,,
45,136,Glucopyranosyl,Roots,
46,,methyloleoside isomer,,
47,137,Oleoside-11-methyl ester,Roots,
48,138,Excelside A,Roots,
49,139,Glucopyranosyl,Roots,
50,,dimethyloleoside isomer 1,,
51,140,Glucopyranosyl,Roots,
52,,dimethyloleoside isomer 2,,
53,141,Geranyl--primeveroside,Flowers,"Liu et al.,2015"
54,142,Jasminoside O,Flowers,
55,143,Foliamenthic acid,Flowers,
56,144,10-Hydroxygeraniol,Flowers,
57,145,Ligustroside,Flowers,
58,146,3'-O-p-glucopyranosyl,Flowers,
59,,ligustroside,,
