,0,1,2,3,4,5,6
0,False negative(%* SD (%,,,,,,
1,,,Reported criteria for detection,,,,
2,,tr 0.1 min;,tr 0.1 min;,tr0.5 min;,tr0.5 min;,tr 0.25 min;,tr 0.25 min;
3,,ME5-ppm)[1],ME5-ppm)[1],ME  5-ppm)[2],ME  5-ppm)[2],ME10-,
4,,,,,,ppm)[3],
5,,,Concentration (mg.kg-1,,,,
6,Sample (n=3,0.01,0.1,0.01,0.1,0.01,0.1
7,Baby food 5,16,6,16,6,12,4
8,,1,2,1,1,2,1
9,Baby food 6,17,5,17,5,11,4
10,,2,2,2,2,2,2
11,Baby food 7,15,9,14,9,12,3
12,,4,7,4,7,3,1
13,Baby food 8,21 ,5,20,5,12,3
14,,1,1,1,1,3,1
15,Baby food 9,17,6,16,6,10,4
16,,5,2,5,2,3,2
17,Baby food 10,16,5,15,5,11,3
18,,7,1,7,1,5,1
19,Baby food 11,15,5,14,5,95,3
20,,5,2,4,2,,1
21,Baby food 12,13,4,13,4,93,3
22,,4,0,1,0,,0
23,Baby food 13,17,5,16,5,13,3
24,,6,2,6,2,4,1
25,Baby food 14,15,3,15,3,10,3
26,,4,0,2,0,4,0
27,Average (n=30SD,16,5,16 ,5 ,11 ,3
28,(%),4,3,4,3,3,1
