,0,1,2,3,4,5,6
0,Composition,alkaline,1% Alc.No pH,9% Visc.No pH,1% Alc.pH,1% Prot.pH,9%Visc.+0.5% Phyz.pH
1,,extraction,control,control,control,control,control
2,"Dry matter, %",91.4  0.1d,97.1  0.1b,95.2  0.4c,98.2  0.0a,97.3  0.1ab,94.7  0.2c
3,"Proteins, g/100 g DM",18.1  0.2d,17.2  0.2e,23.0  0.6a,16.3  0.1f,19.7  0.3c,21.7  0.2b
4,"Ashes,g/100 g DM",6.7  2.2b,8.4  0.1ab,12.6  0.0a,8.5  0.0ab,7.8  0.0ab,11.9  0.1a
5,"Dietary fibres, g/100 g DM",57.8  2.4a,54.9  1.5b,,57.7  2.9a,57.2  5.9a,
6,soluble,1.3  0.gbc,1.9  0.1b,,2.9  0.3a,1.2  0.6c,
7,insoluble,56.5  1.7a,53.0  1.6c,,54.8  2.8b,56.0  6.4a,
8,"Glucosinolates, mg/100 g DM",,,,,,
9,"Phenolic compounds, mg/100",311.1  1.8d,482.7  2.7a,333.7  4.8cd,361.8 2.4c,419.6  1.7b,273.4  13.5e
10,g DM,,,,,,
11,phenolic acids,119.3  0.8bc,135.8  2.4ab,153.3  1.5a,86.7  0.0d,114.8  0.7c,153.9  8.4a
12,SiM,88.3  1.7bc,102.2  2.0a,79.6  1.3cd,67.8  0.2e,90.5  0.1b,71.8  3.1de
13,SiA,11.5  0.7cd,18.9  0.1b,36.1  0.6a,6.7  0.2d,12.80.8,41.2  2.3a
14,SiHex,0.10.od,0.5  0.0bc,0.6  0.0b,0.1  0.0d,1.40.0a,0.4 0.0c
15,SiA der 1,2.7  0.1a,2.8  0.2a,2.9  0.1a,2.6  0.0a,1.90.1b,1.7 0.1b
16,SiA der 2,4.8  0.1b,5.5  0.2a,5.7  0.0a,4.7  0.1b,3.90.1,4.6  0.2b
17,diSiHex 1,1.6  0.2c,3.4  0.0a,0.8  0.0d,2.2  0.0b,2.9  0.0a,0.3  0.0d
18,SiA der 3,10.3  0.1,2.4  0.0d,27.5  0.3b,2.6  0.0d,1.5  0.0d,33.8  2.7a
19,phenolic alkaloids,129.6  1.7d,264.5  2.3a,140.5  2.7d,204.1  1.7c,228.0  1.4b,87.0  3.3e
20,unknown,8.4  0.1d,25.4  0.5b,14.3  0.2c,22.6  0.9b,31.8  1.2a,16.8  0.7c
21,SiN,114.5  1.3d,224.2  2.7a,120.6  2.5d,165.40.6,181.1 0.1b,68.3  2.5e
22,SiN der 1,2.2  0.1,4.6  0.0b,2.2  0.0c,5.0 0.0a,4.90.1,1.2  0.1d
23,SiN der 2,2.2  0.0c,5.9  0.0b,1.5  0.0d,6.3  0.0a,6.1  0.1ab,0.7  0.0e
24,SiN der 3,2.3  0.3b,4.3  0.1a,2.0  0.0b,4.8  0.1a,4.1  0.1a,
25,flavonols,62.2  0.9c,82.4  2.6a,40.0  0.6d,71.0  0.7b,76.7  1.1ab,32.5  1.8d
26,KaSopGlu,4.4  0.2ab,3.9  0.2b,0.3  0.0c,5.1  0.1a,0.5 0.0,0.3  0.0c
27,KaSiSopGlu,12.9  0.2c,22.7  1.3a,4.7  0.1d,18.9  0.2b,24.7  0.3a,5.6  0.1d
28,KaSiHexHexHex 4,6.3  0.2a,6.3  0.5a,4.6  0.1b,5.8  0.2ab,,4.5  0.3b
29,KaHexHex,14.7  0.1a,11.9  0.0b,4.8  0.0c,11.6  0.1b,14.10.5,5.0  0.3c
30,KaSiHexHex1,3.9  0.2d,6.9  0.1b,3.2  0.0e,6.2  0.1c,8.2  0.1a,
31,KaSiHexHexHex 2,3.0  0.2c,6.9  0.2b,,6.4  0.1b,14.2  0.1a,
32,KaHex,,,5.60.0a,,,4.10.2b
33,KaSiHexHexHex 3,13.5  0.3b,19.7  0.2a,,13.6  0.1b,12.2  0.2c,
34,KaSiHexHex 2,3.4  0.2c,4.1  0.0c,11.7  0.3a,3.4  0.0c,2.9  0.0c,9.6  0.8b
35,KaSiHexHex 3,,,5.1 0.1a,,,3.5  0.0b
36,"Phytic acid,mg/100 g DM",3697.1 ,3545.5  719.0ab,4453.2  48.8a,3903.4 ,2932.7  76.5b,418.0  71.6c
37,,382.2ab,,,244.1ab,,
