,0,1,2,3,4,5,6
0,Index,Extraction methods,Extraction methods,,,Fat,p-
1,,S1,S2,S3,S4,,value
2,SFA,24.90 ,25.58 ,25.4 ,25.87 ,25.19 ,0.7119
3,,0.23,0.31,0.61,0.29,0.79,
4,MUFA,40.86 ,39.52 ,40.6 ,40.79 ,40.38 ,0.1205
5,,0.56,0.36,0.84,0.62,0.91,
6,PUFA,33.80 ,34.33 ,33.7 ,33.38 ,33.68 ,0.4026
7,,0.66,0.43,0.70,0.09,0.92,
8,PUFA n-3,2.22 ,2.43 ,2.35 ,2.19 ,2.12 ,0.4697
9,,0.59,0.15,0.05,0.05,0.07,
10,PUFA n-6,31.58 ,31.90 ,31.3 ,31.19 ,31.56 ,0.7706
11,,0.29,0.40,0.70,0.74,0.93,
12,Ratio n-,14.25 ,13.12 ,13.30,14.23 ,14.87 ,0.5997
13,6/n-3,0.27,0.06,0.03,0.03,0.06,
14,Ratio,1.36 ,1.34 ,1.33 ,1.29 ,1.34 ,0.7332
15,PUFA/,0.02,0.02,0.03,0.03,0.02,
16,SFA,,,,,,
17,AI,0.27 ,0.29 ,0.28 ,0.29 ,0.28 ,0.3379
18,,0.02,0.02,0.02,0.02,0.02,
19,TI,0.45 ,0.47 ,0.46 ,0.47 ,0.46 ,0.3827
20,,0.02,0.02,0.02,0.02,0.02,
21,HH index,3.49 ,3.27 ,3.35,3.33 ,3.38 ,0.5732
22,,0.03,0.03,0.03,0.03,0.03,
