,0,1,2,3
0,No.,Name,Part,Ref
1,61,Ligstroside,Roots,Liao et al.2021
2,62,10-Hydroxyligstroside,Roots,
3,63,10-Acetoxyligustroside,Leaves,"Inouye et al., 1975"
4,64,10-Acetoxyoleuropein,Leaves,
5,65,Secologanoside-7-methyl ester,Barks,"Sugiyama, Nagayama, &"
6,,,,"Kikuchi, 1993; Sugiyama,"
7,,,,"Machida,Matsuda,"
8,,,,"Kikuchi,1993"
9,66,8-Epikingiside,Barks,
10,67,Oleoside dimethyl ester,"Barks,","Sugiyama, Nagayama et al."
11,,,Fruits,"1993; Sugiyama, Matsuda,"
12,,,,"et al.,1993;Liao et al.,2021"
13,68,10-Hydroxyoleoside dimethyl,Barks,"Sugiyama,Nagayama et al."
14,,ester,,"1993;Sugiyama, Matsuda,"
15,,,,"et al.,1993"
16,69,10-Hydroxyoleoside-11-,Barks,
17,,methyl ester,,
18,70,Ilicifolioside A,Leaves,"Sakamoto et al., 2007a;"
19,,,,"Sakamoto et al., 2007b"
20,71,Ilicifolioside B,Leaves,
21,72,-Amyrine,Leaves,"Kubba, Tillequin, Koch,"
22,,,,"Litaudon, & Deguin, 2005"
23,73,-Amyrine,Leaves,
24,74,Betulin,Leaves,
25,75,Uvaol,Leaves,
26,76,(+)-Pinoresinol--d-,Leaves,
27,,glucopyranoside,,
28,77,-Sitosterol,Flowers,Ma&Lin2009
29,78,7-Oxo--sitosterol,Flowers,
30,79,(6'-O-palmitoyl) -sitosterol-3-,Flowers,
31,,O--D-glucoside,,
32,80,Rotundioic acid,Flowers,
33,81,3-Hydroxy-27-p-(E),Flowers,
34,,-coumaroyloxy olean-12-en,,
35,,28-oic acid,,
36,82,3-Hydroxy-27-p-(Z),Flowers,
37,,-coumaroyloxy olean-12-en-,,
38,,28-oicacid,,
39,83,3'-0--p-glucopyranosyl,Leaves,"Sakamoto, Machida, &"
40,,ligustroside,,"Kikuchi,2009"
41,84,3'-O--d-glucopyranosyl-10-,Leaves,
42,,acetoxyligustroside,,
43,85,3'-O--d-glucopyranosyl,Leaves,
44,,oleuropein,,
45,86,3'-O--d-glucopyranosyl-10-,Leaves,
46,,acetoxyole-uropein,,
47,87,3'-O--d-glucopyranosyl-10-,Leaves,
48,,hydroxyligustroside,,
49,88,Pomolic acid,"Flowers,","Yoo et al., 2013; Liao, Hu,"
50,,,Fruits,"Chen,2019"
51,89,Betulinic acid,"Flowers,","Liao et al.,2019"
52,,,Fruits,
53,90,Arjunolic acid,"Flowers,","Yin et al., 2015; Liao et al."
54,,,Fruits,2019
55,91,Oleanolic acid,"Flowers,",
56,,,Flowers,
57,92,Acetyloleanolic acid,Flowers,
58,93,2-Hydroxy-oleanolic acid,Flowers,"Yin et al.,2015"
59,94,Lupeol,Flowers,
60,95,Ursolic acid,"Flowers,","Yin et al., 2015; Liao et al."
61,,,Fruits,2019
62,96,Austrosmoside,Flowers,"Benkrief et al., 1998"
63,97,10-Acetoxyoleoside dimethyl,Leaves,
64,,ester,,
65,98,7--d-glucopyranosyl-11-,Leaves,"Sakamoto et al., 2007a;"
66,,methyloleoside,,"Sakamoto et al., 2007b"
67,99,Demethyl 10-,Leaves,"Machida, Yamauchi, &"
68,,acetoxyligustroside,,"Kikuchi,2009"
69,100,Demethyl 10,Leaves,
70,,acetoxyisoligustroside,,
71,101,Hiiragilide,Leaves,"Kikuchi &Yamachi,1985a;"
72,,,,"Kikuchi & Yamauchi,"
