,0,1,2,3,4,5
0,FFA,Echium oil,Propionic acid: Limonene,,Propionic acid: -pinene,
1,Conc.(%),,Liquid phase,Solid phase,Liquid phase,Solid phase
2,Palmitic,6.8,0.6  0.1,"9.9  0,0",0.4  0.0,10.1 0.1
3,Stearic,3.5,0.2  0.1,5.2  0.0,0.5  0.2,5.2  0.1
4,Oleic,15.2,1.0 0.1,22.0  0.1,0.8  0.0,19.2  0.0
5,Linoleic,15.1,6.4  0.1,19.2  0.0,6.7  0.5,19.2  0.0
6,-linolenic,11.5,32.4  0.2,1.9  0.0,31.8  0.5,1.8  0.1
7,-linolenic,33.4,17.3  0.4,40.3  0.1,18.3  0.9,39.8  0.2
8,Stearidonic,14.4,42.1  0.5,1.6  0.0,41.5  0.7,1.5  0.1
9,Yield (%),,,,,
10,Palmitic,,3.2  0.7,96.8  0.6,2.7  0.0,97.3  0.3
11,Stearic,-,2.7  0.8,97.3 1.5,5.5  2.3,94.5  0.7
12,Oleic,-,2.6  0.3,97.4  1.4,2.1  0.1,97.9  0.4
13,Linoleic,-,16.4  1.1,83.6  0.7,17.8  1.5,82.2  1.4
14,-linolenic,,91.2  6.1,8.8  0.2,91.8  2.0,8.2  0.7
15,-linolenic,,20.3  1.6,79.7  0.5,22.1  1.5,77.9  1.6
16,Stearidonic,-,94.1  6.0,5.9  0.2,94.6  2.0,5.4  0.5
17,Total yield (%),,37.2  2.4,62.8  0.6,38.3  0.8,61.7  0.9
