,0,1,2,3,4,5,6,7
0,Triticum aestivum cv Bilancia,Triticum aestivum cv Bilancia,,,,Triticum durum cv Grecale,Triticum durum cv Grecale,
1,Gene name,TBP amplicon,GenBank ID,genomic location in T. aestivum genome assembly (Gramene,cDNA,Gene name,TBP amplicon,GenBank ID
2,,length (bp),,portal),,,length (bp),
3,TUB1_1AL,398,MG852119,TGACv1_scaffold_001844_1AL:13490 to 13862(-),,TUB1_A,398,MG852145
4,TUB1_1BL,398,MG852120,TGACv1_scaffold_031833_1BL:25066:25999:-1,U76744,TUB1_B,398,MG852146
5,TUB1_1DL,398,MG852121,TGACv1_scaffold_061074_1DL:64545:65517:1,,,,
6,TUB1_2AL,386,MG852142,TGACv1_scaffold_093222_2AL:94521:95493:1,,,,
7,TUB1_1AL,373,MG852141,TGACv1_scaffold_000344_1AL:15515:16457:1,,TUB1_A,373,MG852159
8,2BL,373,MG852143,TGACv1_scaffold_129783_2BL:41720:42513:-1,,WTUB1_B,373,MG852160
9,TUB8_5AL,441,MG852138,TGACv1_scaffold_374895_5AL:32200:33100:-1,,TUB8_A,441,MG852158
10,TUB8_4BL,438,MG852139,TGACv1_scaffold_321129_4BL:68011:69019:1,,TUB8_B,438,MG852157
11,TUB8_4DL,444,MG852140,TGACv1_scaffold_344438_4DL:17814:18640:-1,,,,
12,TUB7_7AL,583,MG852136,TGACv1_scaffold_558941_7AL:4275:5280:1,,TUB7_A,583,MG852156
13,TUB7_7DL,571,MG852137,TGACv1_scaffold_602671_7DL:17018 to 17546(+),,,,
14,TUB2_3AL,758,MG852122,TGACv1_scaffold_195825_3AL:42025:43346:1,,TUB2_A,758,MG852147
15,TUB2_3B,765,MG852123,TGACv1_scaffold_221488_3B134032:135380:-1,U76745,TUB2_B,795,MG852148
16,TUB2_3DL,788,MG852124,TGACv1_scaffold_252143_3DL:26864 to 27635(-),,TUB5_A,,
17,TUB5_1AL,855,MG852131,TGACv1_scaffold_003346_1AL:6497:7644:1,,TUB5_A,840,MG852153
18,TUB5_1BL,805,MG852132,TGACv1_scaffold_034119_1BL 13058 to 13840 (+),U76896,TUB5_B,805,MG852154
19,TUB5_1DL,845,MG852133,TGACv1_scaffold_061133_1DL 101665 to 102476(+,,,,
20,WTUB5_2BS,850,MG852144,TGACv1_scaffold_147918_2BS:8326:9771:-1,,WTUB5_B,850,MG852161
21,TUB3_6AS,1374,MG852125,TGACv1_scaffold_486373_6AS: 40698 to 42644 (-),,TUB3_A,1374,MG852149
22,TUB3_6BS,1144,MG852126,TGACv1_scaffold_513186_6BS:212266 to 213373 (-),U76746,TUB3_B,1144,MG852150
23,TUB3_6DS,1237,MG852127,TGACv1_scaffold_542706_6DS: 66585 to 67785 (+),,,,
24,TUB4_5AL,1369,MG852128,TGACv1_scaffold_377790_5AL:15935 to 17278 (+),,TUB4_A,1369,MG852151
25,TUB4_5BL,1272,MG852129,TGACv1_scaffold_407341_5BL: 20876 to 22128 (+),U76895,TUB4_B,1272,MG852152
26,TUB4_5DL,1249,MG852130,TGACv1_scaffold_435042_5DL:20351:22180:1,,,,
27,TUB6_4BS,2110,MG852134,TGACv1_scaffold_328921_4BS: 69601-71689,U76897,TUB6_B,2110,MG852155
28,TUB6_4DS,455*,MG852135,contig IWGSC_CSS_4DS_CONTIG_74025,,,,
