,0,1,2,3,4
0,,Seitan,Tofu,Soya milk,Pea emulsion
1,Dry matter (%; as-fed basis,76.72,46.03,17.49,15.99
2,Crude protein (N  6.25)(% DM,20.93,23.71,21.83,16.79
3,Indispensable amino acids (% DM,,,,
4,Histidine,0.47,0.63,0.61,0.53
5,Isoleucine,0.76,1.13,1.07,0.80
6,Leucine,1.42,1.85,1.69,1.44
7,Lysine,0.29,1.34,1.22,1.18
8,Methionine,0.39,0.27,0.29,0.08
9,Phenylalanine,1.03,1.24,1.12,0.94
10,Threonine,0.46,0.85,0.82,0.65
11,Tryptophan,0.57,0.55,0.57,0.51
12,Valine,0.78,1.12,1.04,0.81
13,Total indispensable AAs (% DM,6.16,8.97,8.42,6.95
14,Dispensable amino acids (% DM,,,,
15,Arginine,0.26,0.51,0.55,0.45
16,Alanine,0.54,0.93,0.83,0.71
17,Aspartic acid/Asparagine,0.61,2.52,2.36,1.91
18,Cysteine,0.40,0.30,0.35,0.15
19,Glutamic acid/Glutamine,6.76,4.09,3.81,2.55
20,Glycine,0.63,0.92,0.85,0.66
21,Proline,2.48,1.31,1.28,0.90
22,Serine,0.83,1.06,0.97,0.79
23,Tyrosine,0.49,0.66,0.60,0.53
24,Total dispensable AAs (% DM,13.00,12.29,11.60,8.65
25,Total AAs (% DM),19.16,21.26,20.02,15.60
26,Lysine (% CP),1.39,5.65,5.59,7.03
27,Methionine + cysteine (% CP,3.78,2.40,2.93,1.37
