,0,1,2,3,4
0,Food/,Specie/Type,Crustacean (%),TPM (g g-1),
1,Ingredient,,,Immunosensor,ELISA
2,Shrimp,Litopenaeus,Shrimp (100 %),80828,834
3,,vannamei,,,36
4,Shrimp,,Shrimp (6%),4663,487
5,sauce,,Crab extract,,29
6,,,(0.7%),,
7,Asian,,Prawns (21%),29417,309 
8,gourmet,,(may contain,,10
9,chips,,traces of fish),,
10,Prawn,,Shrimp meat,223  19,226 
11,crackers,,(15.4%),,14
12,,,(may contain,,
13,,,traces of fish),,
14,Seafood,,Crab flavour,21.01,19.7
15,sticks,,(2.9%),,3
16,,,Crab extract,,
17,,,1.4%,,
18,Crab paste,,Crab (3%),25.02,26.1
19,,,,,12
20,Shrimp,,Shrimp dust,9.821,8.19
21,noodles,,(0.7%,,0.3
22,Mussel,Mytilus spp.,May contain traces,8.513,10.3
23,,,of fish and,, 2
24,,,crustaceans,,
25,Meat,Bacon,n.a.,n.d.,n.d.
26,Anchovies,Engraulis,n.a.,n.d.,n.d.
27,,encrasicolus,,,
28,Chicken,Chicken,n.a.,n.d.,n.d.
29,paste,,,,
30,Hake,Merluccius,n.a.,n.d.,n.d.
31,,capensis,,,
