,0,1,2,3,4,5
0,,Seitan,Tofu,Soya milk,Pea emulsion,P
1,Leuendo/Leutotal ileum (%b,71.67.7,67.07.0,46.14.8,"62.4a,b 5.3",0.025
2,Leuendo/Leuintake (%)c,11.73.4,12.82.0,9.00.8,9.7 1.8,NS
3,"TID,%",,,,,
4,"Indispensable amino acids, %",,,,,
5,Histidine,95.61.1,95.72.1,92.2  3.2,91.81.2,NS
6,Isoleucine,96.11.3,"92.9a,b 1.7",89.12.9,94.61.0,0.035
7,Leucine,96.41.0,93.3a 1.9,88.32.6,94.5a 0.9,0.009
8,Lysine,90.15.3,93.92.1,92.52.4,93.9  1.2,NS
9,Methionine,97.81.1,85.6b6.0,99.32.5,80.37.7,0.034
10,Phenylalanine,99.92.0,98.6  2.2,94.72.3,98.31.3,NS
11,Threonine,94.15.3,93.04.5,90.63.9,92.4  2.7,NS
12,Tryptophan,92.2 4.6,102.62.4,99.82.1,99.63.5,NS
13,Valine,96.81.9,93.3 2.2,90.42.9,94.81.4,NS.
14,"Dispensable amino acids, %",,,,,
15,Arginine,94.7 4.8,90.44.3,84.07.1,94.21.5,NS
16,Alanine,96.73.1,94.7  3.2,90.63.1,96.31.3,NS
17,Aspartic acid/Asparagine,92.3 3.4,91.0  2.9,88.93.5,85.72.0,NS
18,Cysteine,99.05.6,83.811.7,104.64.2,100.89.9,NS
19,Glutamic acid/Glutamine,99.60.6,97.71.5,93.43.2,94.81.0,NS
20,Glycine,87.910.2,94.34.6,97.44.3,91.37.1,NS
21,Proline,98.2  1.1,103.23.4,97.1 3.2,102.73.0,NS
22,Serine,99.8  2.5,95.9  3.4,92.8  3.0,96.0  1.6,NS
23,Tyrosine,94.4  1.5,92.0  2.8,90.1  3.0,97.7 2.5,NS
24,Total Amino Acids,97.51.5,95.0  2.3,92.3  3.0,94.2  1.3,NS
