,0,1,2,3,4
0,Amino acids,RG/%,GFs /%,RGFs /%,FGFs/%
1,Asp,8.820.10,6.370.11,6.640.05,5.540.01
2,Glu,19.390.11,20.300.47,19.870.26,21.200.07
3,Ser,3.990.21,4.370.10,4.030.30,4.240.01
4,His,1.090.37,0.880.24,0.900.09,1.300.01
5,Gly,5.990.01,5.840.18,5.700.03,5.820.01
6,Thr,1.930.16,1.950.13,1.880.05,1.990.01
7,Arg,9.650.17,9.370.23,8.950.03,11.830.02
8,Ala,6.600.08,6.660.00,6.640.04,6.600.01
9,Tyr,4.700.11,4.790.36,4.570.28,3.810.04
10,Cys-s,0.890.08,0.590.32,0.690.05,1.430.02
11,Val,5.350.24,5.510.09,5.880.08,4.830.01
12,Met,2.330.07,2.430.07,2.660.01,1.760.01
13,Phe,5.360.01,5.430.09,5.550.01,4.890.04
14,Ile,4.580.03,4.830.00,4.980.13,4.500.15
15,Leu,9.590.11,10.020.04,10.030.09,8.690.11
16,Lys,3.640.2,3.570.01,3.190.07,4.790.15
17,Pro,6.080.31,7.091.06,7.820.01,6.780.02
18,THAA,39.900.86,41.971.34,43.570.38,38.040.34
19,TEAA,32.790.84,33.750.42,34.180.44,31.440.47
