,0,1,2,3,4
0,,Salmon oil,Salmon oil,Microalgae oil,Microalgae oil
1,Concentration (%),Original,Urea adducts,Original,Urea adducts
2,Miristic,2.3,0.7  0.0,9.8,0.7  0.0
3,Palmitic,9.8,2.3  0.1,20.4,0.9  1.8
4,Palmitoleic,3.8,1.8  0.2,6.9,0.9  0.0
5,Stearic,3,1.1  0.0,0.7,0.1  0.1
6,Oleic,42.4,14.7  0.3,7.9,0.7  1.1
7,Linoleic,15.1,15.0  0.8,0.2,0.1  0.2
8,Linolenic,7.8,7.5  0.3,0.3,0.2  0.0
9,Erucic,2.6,9.4  0.1,0.0,0.0  0.0
10,EPA,2.7,9.4  0.1,1.2,1.3  0.0
11,DPA,0.8,2.6  0.1,7.7,14.4  0.3
12,DHA,5.5,27.4  0.3,41.9,78.7  0.5
13,Yield (%),,,,
14,Miristic,-,6.0  0.3,-,3.8  0.3
15,Palmitic,,2.7  0.1,,2.3  0.1
16,Palmitoleic,-,9.2  1.2,-,6.5  1.6
17,Stearic,-,5.7  0.1,,8.4  0.3
18,Oleic,-,6.9  0.1,-,4.9  0.3
19,Linoleic,-,19.8  1.1,,16.7  2.0
20,"Linolenic (, )",-,18.7  1.6,-,50.6  1.1
21,Erucic,-,47.7  0.3,,
22,EPA,-,68.1  0.6,,56.2  0.9
23,DPA,-,59.3  1.4,-,97.7  3.0
24,DHA,,91.0  1.1,-,97.8  1.6
