,0,1,2,3
0,,Tools used,Frequencya,% of total
1,,,,n=157
2,1.,Publishedliterature,53,34
3,2.,US Department of Agriculture-USDA,43,27
4,,Database for the Flavonoid Content of,,
5,,Selected Foods,,
6,3.,US Department of Agriculture-lowa State,30,19
7,,University Database on the Isoflavone,,
8,,Content of Foods,,
9,4.,Published analytical data,28,18
10,5.,US Department of Agriculture-USDA,23,15
11,,Database for the Proanthocyanidin Content,,
12,,of Selected Foods,,
13,6.,The Phenol-Explorer database,17,11
14,7.,Published analytical data based on local food,15,10
15,,items,,
16,8.,China Food Composition Table,11,7
17,9.,Japan Food Composition Table,11,7
18,10.,UK Food Standards Agency Food,7,4
19,,Composition Database on phytoestrogens,,
20,11.,US Department of Agriculture-USDA,5,3
21,,database for the isoflavone content of,,
22,,selected foods,,
23,12.,Published database,4,3
24,13.,Analytical experiment,3,2
25,14.,Food Composition Tables Maintained from,3,2
26,,the University of Hawaii Cancer Center,,
27,15.,US Department of Agriculture-USDA,3,2
28,,national nutrient database for standard,,
29,,reference,,
