,0,1,2,3
0,Property,Foodstuffs or meal,Quantity used,References
1,"Decrease the cooking time of cereals, legumes","black beans (Phaseolus vulgaris,African yam beans",0.1% and up to 15%,"Ajiboye et al.,2015;Ankrah &Dovlo,1978;"
2,and meat through their quick,"Sphenostylis stenocarpa Hochst ex A. Rich), black",(W/V of water and,"Bergeson et al.,2016;Edijala,1980;Ene-Obong"
3,tenderization; improve the taste,eye beansVigna unguiculatamaize (Zea mays,"0.04%,up to 20% (W/","et al.,2013;Mamiro et al.,2011; Minka et al.,"
4,,"cow skin, Mucuna (Mucuna pruriens), Sorghum",W cowpeas),"1999;Muindi et al.,1981;Ngoualem et al."
5,,(Sorghum bicolor L. Moench),,"2019;Onayemi et al.,1986;Onwuka & Okala,"
6,,,,"2003; Osano et al.,2013;Saidou et al.,2015;"
7,,,,"Uzogara et al.,1988,1992;Uzogara et al."
8,,,,"1990a,1990b;Wanjekeche et al.,2003"
9,Emulsifier,Used in the preparation of an emulsion made from,0.2-5%W/V,"Ekosse,2010; Ngoualem et al.,2019;Tchiegang"
10,,"red palm oil, water and lake deposits",,"&Mbougueng,2005"
11,Flavor enhancer of vegetables and legumes;,Masa,0.25% to 8% (w/w),"Nkama & Malleshi,1998"
12,give sponginess to a Nigerian meal based,,5%(w/v),
13,on legumes; preservative,,,
14,Improve the green color and texture of,"Corchorus olitorius L., Crussocephalum crepidivides",1% up to 5% (w/v) and,"Ajiboye et al.,2015;Ankrah &Dovlo,1978;"
15,"vegetables, reduce their cooking time,","L., Celocia argentea L., Celocia argentea L.,",from 2.22% up to,"Bamaiyi & Momoh,2010; Ejoh et al.,2007;"
16,remove the bitterness and foaming,"Amaranthus hybridus L., Talinum triangulare Wild,",10%(w/w),"Latunde-Dada,1990;Ngoualem et al.,2019"
17,properties of some vegetables,"Solanum macrocarpon L., Solanum melongena L.,",,
18,,"Vernonia amygdalina Del., Telfairia occidentalis",,
19,,"Hook, Gnetum bucholzianum L., Vernonia colorata",,
20,,and Vernonia calvoana,,
21,Increase the viscosity and improve the green,Corchorus olitorus L. and Hibiscus esculentus L,,"Latunde-Dada,1990;Ngoualem et al.,2019"
