,0,1,2,3,4,5,6
0,Antinutrients,,,,,,References
1,Oxalates,,,Tannins (mg/100,Phytates (mg/100,Saponins (mg/100,
2,Total (mg/100 g),Soluble (mg/100,Insoluble (mg/100,,,,
3,,g),g),,,,
4,241,113,n.d.,n.d.,n.d.,n.d.,Ejoh et al.1996
5,206,90,116,n.d.,n.d.,n.d.,Hang et al. (2013)
6,198.61257.92,n.d.,n.d.,419.80  504.24,8.599.88,n.d.,Temesgen et al.(2016)
7,701,208,492,n.d.,n.d.,n.d.,Longvah et al.(2017)
8,479,n.d.,,465.9,35.5,368.5,Singh et al.2015
9,589,442,147,n.d.,n.d.,n.d.,Oscarsson and Savage (2007) (Young
10,,,,,,,leaves)
11,443,334,110,n.d.,n.d.,n.d.,Oscarsson and Savage(2007(Old leaves)
12,524.2,241.1,283,n.d.,n.d.,n.d.,Savage et al.(2009)
13,5138,1294,3844,n.d.,n.d.,n.d.,Radek and Savage (2008
14,n.d.,n.d.,n.d.,32.15,n.d.,35.14,Eleojo et al. (2019)
