,0,1,2,3,4
0,Fatty acid,SFE-SBP,SE-SBP,SFE-VOP,SE-VOP
1,,%,,,
2,"Yield,%",16.990.15a,20.78  0.10b,24.16  0.14*,26.23 0.59
3,Myristic,0.20.02a,0.17 0.01a,0.050.001,
4,Palmitic,13.400.43a,12.57  0.53b,1.880.06*,1.910.10*
5,Stearic,2.57 0.42a,2.63  0.12a,0.52 0.04*,0.290.002
6,Arachidic,0.530.08a,0.44  0.04a,,
7,ESPAs,16.67  0.22a,15.80  0.13b,2.45  0.10*,2.26  0.35*
8,Myristoleic,0.100.005,0.09  0.002a,0.100.01,
9,Palmitoleic,9.05 0.32a,7.76  0.38b,,
10,Oleic,12.09 0.56a,12.85  0.69a,46.501.30*,47.221.20*
11,EMUFAS,21.24  0.01a,20.70  0.30b,46.610.15*,47.22  0.23
12,Linoleic,31.78  0.35a,31.54 0.46a,49.910.30*,47.99  0.38
13,Linolenic,27.17  0.69a,25.01  0.43b,0.27  0.17*,0.39  0.05*
14,EPUFAS,58.94  0.32a,56.54  0.13b,50.180.52*,48.38  0.11
