,0,1,2,3
0,,,ELISA,LFIA
1,Tree nuts,Hazelnut,<LOQ,N
2,,Walnut (nogal),<LOQ,N
3,,Macadamia nut,<LOQ,N
4,,Pecan nut,<0.002%,<0.01%
5,,Brazil nut,<0.002%,N
6,,Pistachio,<LOQ,N
7,,Cashew,<LOQ,N
8,,Pinions (Pine nut),<LOQ,N
9,,Chestnut,<0.002%,N
10,Legumes,Soy,<LOQ,N
11,,Soy lecithin,<LOQ,N
12,,Chickpeas,<LOQ,N
13,,Peanut,<LOQ,N
14,,Red beans,<LOQ,N
15,,Beans,<LOQ,N
16,,White beans,<LOQ,N
17,,Lentils,<LOQ,N
18,,Pea,<LOQ,N
19,Seeds,Sunflower seeds,<LOQ,N
20,,Pumpkin seeds,<LOQ,N
21,,Sesame,<LOQ,N
22,,Poppy seeds,<LOQ,N
23,Cereal,Legumes,<LOQ,N
24,,Rye,<LOQ,N
25,,Barley,<LOQ,N
26,,Wheat,<LOQ,N
27,,Buckwheat,<LOQ,N
28,,Rice,<LOQ,N
29,,Oats,<LOQ,N
30,,Corn,<LOQ,N
31,,Spelt Flour,<LOQ,N
32,Animal foods,Milk,<LOQ,N
33,,Egg,<LOQ,N
34,,Ham,<LOQ,N
35,,Meat chicken,<LOQ,N
36,,Beef,<LOQ,N
37,,Veal,<LOQ,N
38,,Pork,<LOQ,N
39,,Tuna,<LOQ,N
40,,Prawn,<LOQ,N
41,,Hake,<LOQ,N
42,,Trout,<LOQ,N
43,Fruits and Vegetable,Coconut,<LOQ,N
44,,Kiwi,<LOQ,N
45,,Pineapple,<LOQ,N
46,,Watermelon,<LOQ,N
47,,Medlar,<LOQ,N
48,,Apple,<LOQ,N
49,,Banana,<LOQ,N
50,,Orange,<LOQ,N
51,,Peach,<LOQ,N
52,,Apricot,LOQ,N
53,,Carrot,<LOQ,N
54,,Cocoa,LOQ,N
