,0,1,2,3
0,No.,Name,Part,Ref
1,,"7S,8R,7'R,8'S)-4,9,4,7-",,
2,,"tetrahydroxy-3, 3'-dimethoxy-7, 9'-",,
3,,epoxylignan-9-O--d-glucopyranoside,,
4,39,"7R,8S,7'S,8'R-4,9,47'-",Leaves,
5,,"tetrahydroxy-3, 3'-dimethoxy-7, 9'-",,
6,,epoxylignan-9-O--d-glucopyranoside,,
7,40,"7R,8S,7'R,8'S-4,9,4',9'-",Leaves,
8,,"tetrahydroxy-3, 3'-dimethoxy-7,7'-",,
9,,epoxylignan-9-O--d-glucopyranoside,,
10,41,"rel-7R, 8S, 7'S, 8'R)-4, 9, 4', 9'-",Leaves,
11,,"tetrahydroxy-3, 3'-dimethoxy-7, 7'-",,
12,,epoxylignan-9-O--d-glucopyranoside,,
13,42,Tanegoside A,Leaves,
14,43,(+)-8-Hydroxypinoresinol-8-O--D-,Leaves,
15,,glucopyranoside,,
16,44,(+)-Isolariciresinol-9'-O--D-glucoside,Leaves,
17,45,(+)-Isolariciresinol-6-O--D-glucoside,Leaves,
18,46,(-)-Epipinoresinol--D-glucoside,Flowers,"Lee, Lee,et al.,"
19,,,,"2011;Lee,Park"
20,,,,"et al.,2011"
21,47,Syringaresinol,Flowers,YinLiu& Zhang
22,,,,2015
23,48,Pinoresinol 8-O--D-glucopyranoside,Roots,"Liao et al.,2021"
24,49,Pinoresinol 8-O--d-glucopyranoside,Roots,
25,,isomer,,
26,50,Fraxiresinol1-O--D-glucoside,Roots,
27,51,Pinoresinol 4--d-glucoside isomer,Roots,
28,52,Pinoresinol 4--D glucoside isomer,Roots,
29,53,Medioresinol 4-O--D-glucopyranoside,Roots,
30,,isomer,,
31,54,Medioresinol 4-O--D-glucopyranoside,Roots,
32,,isomer,,
33,55,Pinoresinol 4--D glucoside isomer,Roots,
34,56,Methyloleoside-phillyrin,Roots,
35,57,Olivil 4-O--D-glucopyranoside,Roots,
36,58,Olivil 4-O--D-glucopyranoside isomer,Roots,
37,59,Indigoticoside A,Roots,
38,60,Lariciresinol 4'-O--p-glucopyranoside,Roots,
