,0,1,2,3,4
0,Constituents,Concentration in lemon oil (%,Concentration in lemon oil (%,Concentration in lemon oil (%,
1,,1x,3x,5x,10x
2,o-Thujene,0.2,0,0,0
3,o-Pinene,1.8,0.7,0,0
4,Camphene,0.005,0,0,0
5,Sabinene,1.9,0.3,0,0
6,-Pinene,12,4.9,0,0
7,Myrcene,1.8,0.8,0,0
8,Octanal,0.01,0.01,0,0
9,Limonene,67,63,49,25
10,a-Phellandrene,0.02,0.02,0.02,0.03
11,-Terpinene,9,14,17,10
12,Terpinolene,1.4,1.8,2.3,1
13,Linalool,0.4,0.6,0.9,0.9
14,Citronellal,0.1,0.3,0.5,0.8
15,-Terpineol,0.25,0.3,0.9,1.2
16,Neral(citral B,0.7,2.38,4.25,9.5
17,Geranial (citral A,1.2,3.84,7.12,14.4
18,Neryl acetate,0.36,0.97,2.57,5.7
19,Geranyl acetate,0.19,0.6,1.75,3.7
20,(E)-caryophyllene,0.33,0.9,1.4,3.2
21,Trans-o-bergamotene,0.33,0.9,1.34,4.08
22,-bisabolene,0.49,1.4,2.1,6.4
23,Total (%),99.49,97.72,91.15,85.91
