,0,1,2,3,4,5,6,7,8
0,Sensor No.,Composition,,,,,Response parameters1,,
1,,PVC%w/w,Plasticizer,,Ion-Exchanger2,Thickness,Linear range,Slope,
2,,,Type,%w/w,,um,,,
3,1,31.67,TCP,66.67,TPB,100,1  10-2_7.74  10-5M 1372-10.6 ppm,46.58,0.983
4,2,31.67,TCP,66.67,ARK,100,1  10-2_7.74  10-5M 1372-10.6 ppm,57.42,0.991
5,3,31.67,TCP,66.67,PT,100,1 x 10-2_7.74  10-5M 1372-10.6 ppm,57.30,0.999
6,4,31.67,TCP,66.67,PM,100,1  10-2-7.74  10-5M 1372-10.6 ppm,45.71,0.990
7,5,31.67,DBP,66.67,PT,100,1  10-2-7.74  10-5 M 1372-10.6 ppm,20.94,0.933
8,6,31.67,DBS,66.67,PT,100,1  10-2-7.74  10-5 M 1372-10.6 ppm,26.75,0.985
9,7,31.67,NPPE,66.67,PT,100,1  10-2_7.74  10-5 M 1372-10.6 ppm,11.76,0.958
10,8,31.67,DOP,66.67,PT,100,2.8  10-3_1.9  10-4 M 391.8-26.6 ppm,11.03,0.970
11,10,49.17,TCP,49.17,PT,100,1  10-2_7.74  10-5M 1372-10.6 ppm,50.15,0.988
12,11,19.67,TCP,78.67,PT,100,1  10-2-7.74 x 10-5M 1372-10.6 ppm,55.29,0.999
13,12,31.67,TCP,66.67,PT,50,1  10-2_7.74  10-5M 1372-10.6 ppm,57.58,0.996
14,13,31.67,TCP,66.67,PT,150,1  10-2_1.9  10-4M 1372-26.6 ppm,57.58,0.999
