,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,Isotretinoin with,Isotretinoin with,
1,,,TOTALRESEARCHED,TOTALRESEARCHED,,Isotretinoin(I),Isotretinoin(I),Evening Primrose Oil,Evening Primrose Oil,
2,Analyzed,,n=50,,,,,,,
3,Parameters,,,,,,,n=25,n=25,
4,,XSD,MeQ,Min,Max,XSD,MeQ,XSD,Me Q,
5,,,,Anthropometric parameters,Anthropometric parameters,Anthropometric parameters,,,,
6,Body height (cm),171  5.79,169  5.50,163,183,1705.79,169  5.50,1715.79,169 5.50,0.231
7,Body weight (kg),65.0  7.53,62.5  4.50,55.0,86.0,64.66.61,63.0  4.00,65.48.46,62.05.00,0.953
8,BMI (kg/m2),22.2  1.42,22.0  0.86,20.2,27.8,22.31.15,22.3  0.39,22.11.67,21.8  1.12,0.367
9,,,,,Biochemical parameters,Biochemical parameters,,,,
10,AST (IU/I),23.0  4.50,23.5  2.00,12.0,36.0,24.0  1.60,24.0  1.00,22.1  61.0,23.0  4.50,0.278
11,ALT(IU/I),22.2  5.50,21.0  3.00,"9,0",35.0,22.1  2.90,21.02.00,22.3  7.40,23.06.00,0.675
12,TCH (mg/dL),168  21.1,168  9.50,130,267,168  23.1,163 3.50,168  19.4,171 6.50,0.065
13,HDL (mg/dL),49.98.60,48.5 5.05,35.0,82.0,5316.10,52.0  2.50,45.7  9.20,43.0  3.50,<0.001
14,LDL (mg/dL),78.0  20.6,75.6 14.2,42.6,150,73.6  18.7,70.2 6.75,82.5  21.9,90.3 17.1,0.035
15,TG (mg/dL),90.2  14.4,92.0  6.50,52.0,130,91.0  6.00,92.0  1.00,89.419.6,92.0  9.00,0.892
