,0,1,2,3,4,5,6,7
0,Variables,Model-1,Model-2,Model-3,Model-4,Model-5,Model-6,Model-7
1,,Unadjusted,Adjusted,Adjusted,Adjusted,Adjusted,Adjusted,Adjusted
2,,coefficients,coefficients,coefficients,coefficients,coefficients,coefficients,coefficients
3,,95% CI),95%CI),95% CI),95% CI),95% CI),(95% CI),95% CI
4,,(-0.384--0.294),,(-0.381--0.292),,,(-0.186--0.113),(-0.121--0.043
5,Utilization of,-0.058**,,-0.048**,,,-0.068***,-0.038**
6,anganwadi,,,,,,,
7,,-0.096--0.019),,(-0.081--0.015),,,(-0.093--0.042),-0.065--0.011
8,Women short0.902***,Women short0.902***,,,0.612***,,,0.474***
9,stature,,,,,,,
10,,(0.796-1.007),,,(0.512-0.712),,,(0.376-0.571)
11,Women BMI,0.571***,,,0.427***,,,0.065
12,less than,,,,,,,
13,18.5,,,,,,,
14,,(0.511-0.631),,,(0.368-0.487),,,-0.005-0.134
15,Jowar,0.511***,,,,0.265*,,0.079
16,,(0.328-0.694),,,,(0.053-0.476),,(-0.072-0.230
17,Bajra,0.467***,,,,-0.052,,0.146
18,,(0.285-0.648),,,,(-0.274-0.170,,-0.011-0.304)
19,Wheat,0.964***,,,,0.901***,,0.315***
20,,(0.825-1.103),,,,(0.749 - 1.052),,(0.191-0.439)
21,Othermillets,2.039,,,,,,
22,,-0.875-4.954),,,,,,
23,Rice,0.420***,,,,0.361***,,-0.102
24,,0.191-0.650,,,,(0.153-0.570,,(-0.258-0.055)
25,Ragi,-0.222,,,,,,
26,,-0.475-0.030),,,,,,
27,Observations,640,640,640,640,640,640,640
28,R-squared,,0.557,0.266,0.473,0.246,0.617,0.684
