,0,1,2,3,4,5,6
0,"Protein, %",No.of case,Person-,Model1,P value,Model 2,P value
1,of energy,,years,HR (95%CI),,HR (95%CI),
2,Quintiles,1100,,,,,
3,Q1 (<10.6),227,32885,"1.20 (0.99, 1.45)",0.07,"1.20 (0.99, 1.47)",0.0
4,Q2 (10.611.6),229,36006,Ref,,Ref,
5,Q3 (11.6 12.6),223,35790,"0.91 (0.75, 1.11)",0.371,"0.91 (0.75, 1.12)",0.38
6,Q4 (12.614.0),208,31776,"0.94 (0.77, 1.15)",0.528,"0.91 (0.74, 1.12)",0.38
7,Q5(14.0),213,22473,"1.30 (1.06, 1.60)",0.011,"1.30(1.05,1.62)",0.01
8,Categories,,,,,,
9,Q1 (<10.6),227,32885,"1.26(1.07,1.48",0.005,"1.27 (1.07, 1.51)",0.00
10,Q2-4 (10.6  14.0),660,103572,ref,,ref,
11,Q5 (14.0),213,22473,"1.38 (1.16, 1.63)",<0.001,"1.39 (1.17, 1.66)",<0.001
