,0,1,2,3
0,,,% True,
1,,Uncooked,retention after,% Bioaccessibility after
2,Samples,samples,cooking,in vitro digestion
3,Beta-carotene (g g1),Beta-carotene (g g1),,
4,YP,0.480.01,11.1,62.5
5,YPA5,2.11  0.09,66.6,3.4
6,YPA10,3.810.08,87.8,3.9
7,YPU5,2.91 0.01,70.1,14.8
8,YPU10,7.82  0.23,91.6,17.5
9,YPA5O,1.500.14,60.0,2.8
10,Iron (mg kg-1),Iron (mg kg-1),,
11,YP,25.00,80.00,33.0
12,YPA5,32.00,100.00,21.6
13,YPA10,35.00,94.30,36.4
14,YPU5,34.00,81.80,26.7
15,YPU10,43.00,81.40,20.9
16,YPA5 O,33.00,62.50,32.0
17,Zinc (mg kg1),Zinc (mg kg1),,
18,YP,9.10,53.8,326.5
19,YPA5,9.80,78.6,194.8
20,YPA10,10.00,93.0,129.0
21,YPU5,8.90,71.9,218.8
22,YPU10,7.30,113.7,168.7
23,YPA5 O,8.50,58.2,193.0
