,0,1,2,3,4,5,6
0,,,Male (n=2449),,,Femalen=3080,
1,,Low Grip Strength,Normal Grip,p Value,Low Grip Strength,Normal Grip,p Value
2,,n=340,Strength (n = 2109),p Value,n=957,Strength (n = 2123),p Value
3,Total fat (g),35.261.72,37.24  0.97,0.1766,31.061.47,32.27  1.21,0.1891
4,Total PUFA (g) 1,10.050.60,10.610.30,0.2917,8.91 0.52,9.21  0.40,0.3376
5,Total MUFA (g) 1,10.96  0.63,11.500.35,0.3224,9.580.51,9.88  0.43,0.3457
6,Total SFA (g)1,10.710.52,11.19 0.33,0.2677,9.55 0.44,9.820.36,0.3554
7,Total cholesterol (mg,196.1114.08,201.14  6.19,0.7143,163.32  9.49,175.14  8.12,0.0576
8,-linolenic acid (mg),1321.49  119.54,1471.3358.72,0.1642,1363.79105.97,1368.11  83.56,0.9573
9,EPA + DHA (mg) 1,462.81  58.99,490.68 51.08,0.5574,236.73  28.93,272.1525.7,0.1166
10,Total omega-3 PUFA (g) 1,1.880.15,2.04  0.08,0.2052,1.650.11,1.700.09,0.6014
11,Total omega-6 PUFA (g) 1,8.170.50,8.57 0.26,0.3601,7.27  0.45,7.52  0.35,0.3258
12,omega-3 PUFA 1,6.610.40,6.40  0.28,0.6467,6.09 0.28,5.780.26,0.2481
