,0,1,2,3,4,5,6,7,8,9,10,11
0,Age Group,,,Men,,,,,,Women,,
1,Age Group,Mean,p25,,Median,,p75,Mean,p25,Median,Median,p75
2,,,,Vegetables (without potatoes),Vegetables (without potatoes),Vegetables (without potatoes),Vegetables (without potatoes),,,,,
3,18+ years,198,147,,203,,270,217,116,,158,206
4,1864 years,186,146,,202,,268,204,115,,157,204
5,65+ years,251,148,,208,Potatoes,279,260,118,,161,211
6,18+ years,43,28,,44,,64,43,17,,27,41
7,1864 years,43,32,,47,,68,43,18,,29,43
8,65+ years,42,21,,33,,49,43,15,,24,36
9,,,21,,,Legumes,,,,,,
10,18+ years,16,12,,17,,23,18,5,,10,18
11,1864 years,14,12,,16,,21,16,5,,9,17
12,65+ years,25,17,,22,,29,23,6,,11,20
13,,,,,Fruit (without fruit juices),Fruit (without fruit juices),Fruit (without fruit juices),,,,,
14,18+ years,112,25,,63,,147,168,33,,90,180
15,1864 years,177,20,,63,,147,249,26,,133,160
16,65+ years,177,50,,119,,224,249,61,,133,223
17,,177,,,Cereals and products,Cereals and products,Cereals and products,249,,,,
18,18+ years,224,166,,223,,292,209,117,,151,190
19,1864 years,227,183,,240,,308,209,124,,159,164
20,65+ years,211,127,,169,,223,211,102,,131,164
21,,,,,,Bread,,,,,,164
22,18+ years,127,98,,134,,175,110,60,,78,97
23,1864 years,118,103,,141,,183,110,63,,81,100
24,65+ years,133,87,,116,,147,110,55,,70,85
25,18+ years,133,,,,Pasta,,110,,,,
26,18+ years,53,28,,47,,73,48,31,,42,48
27,1864 years,51,34,,53,,79,48,34,,42,50
28,65+ years,42,18,,29,,47,49,26,,33,40
29,1864 years,19,13,,18,,23,21,8,,13,21
30,1864 years,17,13,,18,,23,20,8,,13,20
31,65+ years,22,11,,16,,21,26,9,,14,22
32,,,,,Dairy and products,Dairy and products,Dairy and products,,,,,
33,18+years,188,104,,181,,284,251,113,,180,270
34,1864 years,176,104,,180,,283,243,116,,184,275
35,65+ years,240,103,,182,,285,281,105,,169,256
36,18+ years,,,,,Milk,,162,,,,
37,18-64 years,112,23,,82,,188,162,37,,96,189
38,18-64 years,103,22,,79,,185,154,37,,96,190
39,65+ years,152,28,,92,,199,188,37,,95,187
40,,152,28,,,Yoghurt,,188,37,,95,187
41,18+ years,22,2,,7,,24,38,2,,18,40
42,1864 years,17,1,,6,,21,36,2,,18,39
43,65+ years,41,3,,12,Cheese,39,46,2,,20,43
44,18+ years,49,12,,50,,74,47,13,,37,50
45,1864 years,47,15,,55,,79,50,16,,40,53
46,65+ years,46,8,,37,,57,41,9,,28,39
47,,,,,Meat and products,Meat and products,Meat and products,,,,,
48,1864 years,99,66,,96,,134,81,43,,58,74
49,1864 years,104,78,,108,,145,84,50,,64,79
50,65+ years,73,42,,61,,85,70,31,,43,56
