,0,1,2,3,4,5,6,7,8,9
0,,,,"Treatment""",,,,,P-value,
1,,BB,BS,,SB,Ss,SEM,LT,PW,LTx PW
2,Colon,,,,,,,,,
3,Clostridiaceae,5.537,7.994,,10.666,19.552,1.439,<0.001,0.005,0.438
4,Lactobacillaceae,28.310,16.725,,31.313,23.917,2.225,0.024,0.001,0.181
5,Campylobacteraceae,8.559,2.842,,0.080,0.783,0.646,0.003,0.495,0.062
6,Prevotellaceae,7.673,5.289,,2.567,6.586,1.033,0.051,0.188,0.006
7,Paraprevotellaceae,3.018,5.343,,2.143,1.901,0.770,0.024,0.424,0.227
8,Enterobacteriaceae,2.173,1.164,,0.121,0.131,0.365,0.015,0.774,0.709
9,Spirochaetaceae,0.925,3.022,,1.840,0.575,0.538,0.275,0.981,0.015
10,Ruminococcaceae,22.770,33.463,,26.771,26.319,2.332,0.657,0.049,0.033
