,0,1,2,3,4,5,6
0,Compound,S. cerevisiae ERS1,T.delbruckii T10/T13,C-191027,VTT C-191032,VTT C-191029,DiSVA2 ***
1,Acetaldehyde,16.04 1.60,U,3.76  0.08,2.34  0.00,1.8 0.1,49.3  2.8
2,n-Propanol,6.68  0.16,3.03/4.13,2.14  0.06,0.27  0.01,0.7  0.0,22.5  0.9
3,Isobutanol,U,2.36/3.56,U,U,U,10.8  1.3
4,Isoamyl alcohol (3-methylbutanol),33.63  1.11,25.26/29.10 **,17.01  0.3,8.65 0.02,16.3  0.4,51.6  4.1
5,2-Phenylethanol (-Phenyl ethanol),5.78  0.31,15.83/13.9,ND,2.77  0.09,5.1  0.1,0.00  0.00
6,Ethyl butyrate,U,U,U,U,U,0.040  0.042
7,Ethyl acetate,"4.76  0,26",2.23/5.33,0.83  0.03,ND,1.0  0.1,1.7  0.7
8,Isoamyl acetate,U,U,U,ND,U,0.051  0.049
9,Phenylethyl acetate,0.20  0.01,U,7.39  0.19,ND,ND,0.061  0.035
10,3-Methylbutylacetate,0.67  0.06,U,0.02  0.002,0.27 0.01,0.01 0.00,U
11,Ethyl hexanoate (ethyl caproate),0.18  0.03,U,ND,ND,ND,0.056  0.014
12,Ethyl octanoate (Ethyl caprylate),0.27  0.09,U,ND,ND,ND,U
13,Ethyl decanoate,0.06  0.01,U,ND,ND,ND,U
14,Diacetyl,U,0.13/0.1,U,U,U,U
