,0,1,2,3,4,5,6,7
0,,POULET DE CHAIR ROSS3O8 EN TOUT-VENANT,,,,,,
1,AGE,ALIMENTATION,POIDS,GAIN,MOYEN (g),ALIMENTATION,ALIMENTATION,INDICE DE
2,(jours),CONSOMMATION,(g),QUOTIDIEN(g),MOYEN (g),QUOTIDIENNE(g),CUMMULATIVE (g),CONSOMMATION
3,0,,42,,,,,
4,1,,57,15,,13,13,"0,231"
5,2,,73,16,,17,30,"0,410"
6,3,,91,18,,20,50,"0,549"
7,4,,111,20,,23,73,"0,659"
8,5,,134,23,,27,100,"0,747"
9,6,,160,26,,31,131,"0,818"
10,7,,189,29,"20,93",35,165,"0,877"
11,8,,220,32,,39,204,"0,926"
12,9,,256,35,,43,247,"0,968"
13,10,,294,38,,48,295,"1,004"
14,11,,336,42,,53,348,"1,037"
15,12,,381,45,,58,406,"1,066"
16,13,,429,48,,63,469,"1,093"
17,14,,480,52,"41,70",69,537,"1,118"
18,15,,535,55,,74,611,"1,142"
19,16,,593,58,,80,691,"1,165"
20,17,,655,61,,86,777,"1,187"
21,18,,719,64,,92,869,"1,208"
22,19,,786,67,,98,966,"1,229"
23,20,,856,70,,104,1070,"1,250"
24,21,,929,73,"64,10",110,1180,"1,270"
25,22,,1004,75,,116,1296,"1,290"
26,23,,1082,78,,122,1418,"1,310"
27,24,,1162,80,,128,1546,"1,330"
28,25,,1244,82,,134,1679,"1,350"
29,26,,1328,84,,140,1819,"1,370"
30,27,,1414,86,,145,1965,"1,389"
31,28,,1501,87,"81,72",151,2116,"1,409"
32,29,,1590,89,,157,2272,"1,429"
33,30,,1680,90,,162,2434,"1,449"
34,31,,1771,91,,167,2601,"1,469"
35,32,,1863,92,,172,2773,"1,488"
36,33,,1956,93,,177,2951,"1,508"
37,34,,2050,94,,182,3132,"1,528"
38,35,,2144,94,91.90,186,3319,1548
