,0,1,2,3
0,Metabolites,Immature,Mature,Ripe
1,Carambola,,,
2,Malic Acid,22.114.87b,13.682.4ab,6.73 0.88 a
3,Citric Acid,2.30 0.2 a,2.200.07 a,1.770.34 a
4,Propionic Acid,2.230.01 a,2.150.04 a,2.190.12 a
5,Acetic Acid,2.01  0.02 a,1.780.39 a,1.840.24 a
6,Tartaric Acid,16.67 3.45 a,10.24  2.44 a,10.652.65 a
7,Ascorbic Acid,1.740.34 a,1.800.3 a,2.12 0.02 a
8,Succinic Acid,n.d.,n.d.,n.d.
9,Oxalic Acid,n.d.,n.d.,n.d.
10,Threonic Acid,n.d.,n.d.,n.d.
11,Gluconic Acid,n.d.,n.d.,n.d.
12,Total,14.73 a,14.14 ab,11.71 b
13,June plum,,,
14,Malic Acid,7.340.43 a,6.330.67 a,6.451.45 a
15,Citric Acid,2.120.09a,2.13.009 a,2.130.12a
16,Propionic Acid,1.890.05 a,3.470.09 b,3.450.41 b
17,Acetic Acid,3.240.36 a,3.64  0.25 a,3.620.44 a
18,Tartaric Acid,n.d.,n.d.,n.d.
19,Ascorbic Acid,n.d.,n.d.,n.d.
20,Succinic Acid,1.820.03 a,1.900.1 a,1.880.07 a
21,Oxalic Acid,4.520.3 a,4.320.18 a,4.03  0.2 a
22,Threonic Acid,1.970.05a,2.260.02ab,2.34  0.19 b
23,Gluconic Acid,1.840.03a,1.740.24 a,1.730.28 a
24,Total,24.74 a,25.79 a,25.63 a
25,Otaheite,,,
26,Malic Acid,22.11  4.87 b,13.682.4ab,6.73 0.88 a
27,Citric Acid,2.300.2 a,2.200.07 a,1.770.34 a
28,Propionic Acid,2.230.01 a,2.150.04 a,2.190.12 a
29,Acetic Acid,2.010.02 a,1.78 0.39 a,1.84 0.24 a
30,Tartaric Acid,16.67 3.45 a,10.24  2.44 a,10.652.65 a
31,Ascorbic Acid,n.d.,n.d.,n.d.
32,Succinic Acid,n.d.,n.d.,n.d.
33,Oxalic Acid,n.d.,n.d.,n.d.
34,Threonic Acid,n.d.,n.d.,n.d.
35,Gluconic Acid,n.d.,n.d.,n.d.
36,Total,45.31 b,30.05 ab,23.19 a
