,0,1,2,3,4,5,6,7,8,9,10
0,,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018c
1,Developed economies,,,,,,,,,,
2,Australia,87.5,100.0,106.9,108.5,102.9,98.2,89.6,90.3,93.3,89.5
3,Bulgaria,103.6,100.0,101.7,100.2,100.8,99.8,96.7,96.8,98.1,101.5
4,Canada,91.6,100.0,101.6,100.9,97.2,91.4,83.2,81.5,82.8,82.8
5,Croatia,103.1,100.0,97.3,95.2,96.3,95.5,92.2,92.6,93.5,95.4
6,Czech Republic,99.7,100.0,101.7,97.7,95.9,90.6,88.0,90.3,94.1,98.8
7,Denmark,104.4,100.0,99.2,96.5,97.3,98.2,94.7,96.0,96.4,97.9
8,Euro area,108.9,100.0,99.3,94.4,97.7,98.2,89.8,91.5,92.5,96.8
9,Hungary,99.3,100.0,99.6,96.8,95.9,92.0,88.0,88.7,90.4,90.2
10,Japan,99.4,100.0,101.3,100.0,79.7,75.1,70.3,79.7,75.7,75.1
11,New Zealand,92.1,100.0,103.9,106.5,109.5,113.0,104.7,105.4,107.1,102.8
12,Norway,96.2,100.0,100.3,99.6,97.9,93.4,85.2,85.6,86.5,86.9
13,Poland,95.0,100.0,98.2,95.2,96.1,96.6,92.1,88.4,91.4,93.2
14,Romania,98.9,100.0,102.5,96.3,100.9,101.7,98.0,96.3,95.0,97.7
15,Sweden,94.4,100.0,105.8,105.1,106.3,100.9,93.9,94.5,93.5,89.9
16,Switzerland,96.2,100.0,109.5,105.1,103.4,104.5,111.2,108.9,106.5,103.9
17,United Kingdom,99.5,100.0,100.5,104.5,103.1,110.3,115.5,103.5,98.1,100.3
18,United States,104.5,100.0,95.0,97.2,97.5,99.7,110.5,114.5,113.7,114.8
19,Economies in transition,,,,,,,,,,
20,Russian Federation,91.5,100.0,103.7,104.9,106.7,96.2,77.8,76.5,88.7,82.3
21,Ukrained,97.3,100.0,100.3,102.9,99.7,78.3,73.7,72.6,76.0,70.6
22,Developing economies,,,,,,,,,,
23,Algeria,100.0,100.0,99.2,103.9,101.5,102.8,97.8,96.1,98.0,92.7
24,Argentina,103.1,100.0,95.2,98.2,90.1,73.9,86.4,70.9,74.3,65.5
25,Brazil,87.5,100.0,104.6,94.4,90.0,88.9,74.0,78.3,84.6,80.7
26,Chile,94.3,100.0,100.8,102.8,101.6,92.0,90.2,91.5,94.5,99.7
27,China,100.7,100.0,102.5,108.7,115.6,118.3,129.8,124.4,120.6,124.5
28,Colombia,87.6,100.0,98.5,103.9,100.1,95.3,77.8,74.9,76.5,95.1
29,Hong Kong SARe,104.1,100.0,95.9,99.4,103.1,107.4,118.1,121.5,120.9,118.4
30,India,89.6,100.0,100.1,93.8,89.4,90.8,97.8,98.8,103.1,99.0
31,Indonesia,88.5,100.0,100.0,96.3,93.0,87.1,88.9,92.6,94.0,88.2
32,"Iran,Islamic Republic of",97.0,100.0,109.3,122.4,121.6,91.4,103.3,105.9,106.6,67.1
33,Israel,95.5,100.0,100.8,95.9,102.2,103.3,103.0,104.5,109.3,107.3
34,KoreaRepublic of,92.4,100.0,99.9,99.5,103.9,109.9,111.0,109.2,112.6,114.1
35,Malaysia,95.0,100.0,99.8,99.6,99.7,99.3,91.6,87.8,86.3,90.1
36,Mexico,92.8,100.0,99.4,96.4,101.9,101.0,90.9,79.1,80.9,82.7
37,Morocco,104.1,100.0,97.8,95.9,97.7,97.8,98.1,100.0,99.6,98.5
38,Nigeria,91.9,100.0,100.4,111.7,119.1,127.6,126.7,116.3,105.5,97.7
39,Pakistan,95.0,100.0,102.9,104.5,102.4,110.0,120.2,122.9,124.9,121.6
