,0,1,2,3,4,5
0,,PDI*,hPDI*,cDQI,PNNS-GS2 score*,Pandiet score
1,Sexa,0.0001,<0.0001,0.002,<0.0001,0.51
2,Women,4.35 (21.62),2.83 (22.99),3.63 (17.64),5.42 (110.34),2.01 (12.79)
3,Men,3.27 (21.73),1.23 (22.21),3.18 (19.55),0.81 (151.81),1.99 (11.74)
4,Agea,<0.0001,<0.0001,<0.0001,<0.0001,<0.0001
5,1835 years,5.54 (22.42),7.62 (26.75),5.78 (21.37),22.48 (157.62),0.74 (13.80)
6,3550 years,5.07 (22.22),5.36 (24.17),4.81 (19.78),10.92 (135.05),-1.11(13.01)
7,5065 years,3.88 (21.48),2.12 (21.88),3.48 (17.51),3.96 (111.96),2.07 (12.44)
8,>65 years,3.17 (21.49),0.47 (21.33),2.17 (16.63),2.17 (108.62),2.98 (11.76)
9,Education levela,0.62,<0.0001,0.0007,<0.0001,0.001
10,Less than high-school diploma,4.09 (22.77),1.01 (22.93),2.60 (18.86),0.93 (120.26),2.53 (12.68)
11,High school diploma,4.07 (22.30),2.55 (22.95),3.24 (17.61),4.23 (129.53),2.18 (12.82)
12,Postgraduate,3.99 (21.28),2.88 (22.71),3.83 (18.03),6.25 (116.86),1.78 (12.32)
13,Monthly income per household unita,0.07,0.02,0.07,0.19,0.002
14,<1200(E/CU/month,4.43 (22.98),3.34 (25.35),3.82 (20.06),3.77 (128.87),1.54 (13.41)
15,1200-1800 (C/CU/month),4.61 (21.99),2.69 (23.52),3.81 (18.99),5.53 (126.77),1.67 (12.58)
16,1800-2700 (E/CU/month),3.63 (21.47),2.06 (22.69),3.30 (17.81),1.91 (118.46),2.38 (12.70)
17,>2700 (E/CU/month),3.88 (21.23),2.40 (21.81),3.43 (17.42),5.43 (113.60), 1.91 (11.76)
18,Unwilling to answer,3.70 (23.69),1.85 (22.70),3.55 (18.00),4.40 (109.91),2.68 (13.76)
