,0,1,2,3
0,Reference,Sweeteners/Doses/Duration,Design,Saccharin and Sucralose
1,"Serrano et al., 2021 [46]",Saccharin,"Randomized, double-blind,",->gut microbiota
2,"Serrano et al., 2021 [46]",400 mg/d/2 wk,placebo-controlled interventional study,->gut microbiota
3,,Sucralose and aspartame,,+ gut microbiota
4,"Ahmad et al., 2020 [59]",20% ADI sucralose (~0.136 g,,SCFAs
5,,sucralose)/14 d,,SCFAs
6,"Thomson et al., 2019 [60]",Sucralose,, gut microbiota
7,"Thomson et al., 2019 [60]",780 mg/d/7 d,"Randomized, double-blind study", gut microbiota
8,"Suez et al., 2014 [34]",Saccharin,Intervention study,Response according to
9,"Suez et al., 2014 [34]",FDA maximal ADI/7 d,Intervention study,basal microbiota
