,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,,,,,,,,,,,,,2220
1,,,,T,,,,,,,,,,
2,,,,,,,,,,,,,,
3,,,15,14,,,,,,,,,,
4,,9801091,,7,,,,,,,,162,,
5,,9801091,,H,,,,,,,,T,,
6,,9801091,,,,,,,,,,S016,,
7,,,,,,,29'88,,68,,,,,
8,,,,,,+,,H,H,+,,,,
9,,,,66,,+,,,,+,,,,
10,,,,,,,,,,,,20.5,,
11,2,,,,,,,,,,,T,,
12,,,,2,,,,,,,,88'8I,,
13,,,,,,,15118,,,,,,8'0,145
14,,,,T,,+,,,,,,+,+,
15,,,,,,,,,,,,T,,
16,,,,690,,,,01,,681,,,,
17,,,,H,,,,01,,681,,H,+,
18,,,,X,,,,ZE'8 F ZL'90I,,,,,,60
19,,00,,,,,,,,,31,,,
20,,00,,T,,,,,,+,T,H,,
21,,,,,,,18,,,,,,,
22,,,,T,,,,,,,,T.,,
23,,,,1/,,,,,,,,,,
24,,,,2,,,,,,,,,,
25,,,,,,290,11115,,,,,,,86'9
26,,6Z'0F 68'L,6Z'0F 68'L,,8E'I+89'01,,,,,,,,,
27,AR,BRS,HO,,,,,BRS,PP,,BRS,,,
28,,,,,,,,OF,,,,,,
