,0,1,2,3,4,5,6,7
0,,Carbohydrates,Proteins,Fat,MUFAs,PUFAs,SFAs,Trans-fatty acids
1,,OR (95% CI),OR (95% CI),OR (95% CI),OR (95% CI),OR (95% CD,OR (95% CI),OR (95% CI)
2,"All participants, cases/controls (464/500)","All participants, cases/controls (464/500)","All participants, cases/controls (464/500)",,,,,
3,Carbohydrates-,,0.99 (0.96,0.97(0.95,1.19 (0.99,0.89 (0.80,0.85(0.71-,0.61(0.04-9.06)
4,,,1.02),0.99*,1.42*,0.99),1.02),
5,Proteins,1.00 (0.99-,,1.00 (0.99,1.15 (0.96,0.94 (0.83,0.90 (0.74,0.25 (0.014.89)
6,,1.02),,1.02),1.39),1.07),1.10,
7,Fat,1.03 (1.00,1.03 (0.99,,,,,
8,,1.06*,1.07,,,,,
9,MUFAs,0.83 (0.69,0.86 (0.71-,,,0.75 (0.57-,0.71 (0.52-,0.51 (0.037.47)
10,,1.00*,1.03),,,0.98)*,0.98)*,
11,PUFAs,1.11 (1.00,1.05 (0.93,,1.33 (1.01-,,0.95 (0.79,0.68 (0.04-10.3)
12,,1.24*,1.19),,1.73*,,1.14),
13,SFAs,1.16 (0.97,1.10 (0.90,,1.39 (1.01,1.04 (0.87,,0.71 (0.0412.1)
14,,1.40,1.34,,1.91*,1.26),,
15,Trans-fatty,1.09 (0.67,1.28 (0.75,,1.12(0.69,1.07 (0.65,1.06 (0.63,
16,acidsa,1.77,2.19),,1.82),1.74),1.76),
17,"Premenopausal women, cases/controls (309/330)","Premenopausal women, cases/controls (309/330)","Premenopausal women, cases/controls (309/330)",,,,,
18,Carbohydrates,,0.97 (0.93,0.96 (0.94-,1.12 (0.90-,0.96 (0.83,0.80(0.61-,1.23(0.03-40.7)
19,,,1.01),0.99*,1.39),1.10),1.03),
20,Proteins,1.01 (0.99,,1.01 (0.99,1.09 (0.87,1.04 (0.88,0.87(0.67-,0.31(0.006-15.3
21,,1.02),,1.02),1.35,1.22),1.13),
22,Fat,1.03 (0.99,1.00 (0.96,,,,,
23,,1.06),1.06),,,,,
24,MUFAs,0.88 (0.71-,0.91(0.73-,,,0.84 (0.61-,0.71 (0.47-,1.10 (0.0333.2)
25,,1.09),1.13),,,1.16),1.05),
26,PUFAs,1.03 (0.90,0.96 (0.81,,1.17 (0.85,,0.83 (0.64,1.30 (0.0441.1)
27,,1.19),1.12,,1.62),,1.08),
28,SFAs,1.24 (0.96,1.14 (0.87,,1.40 (0.95,1.19 (0.92,,1.55 (0.0457.8)
29,,1.61),1.49),,2.08),1.54),,
30,Trans-fatty,0.96 (0.51,1.23 (0.61,,0.98 (0.53,0.95 (0.51-,0.92 (0.48,
31,acidsa,1.80),2.48),,1.81),1.77),1.77),
32,"Postmenopausal women, cases/controls (155/161)","Postmenopausal women, cases/controls (155/161)","Postmenopausal women, cases/controls (155/161)",,,,,
33,Carbohydrates,,1.06(1.00,1.00(0.96,1.59(1.05-,0.76 (0.61-,0.81(0.55,0.18 (0.0006-
34,,,1.13*,1.04),2.41*,0.94*,1.19),53.2)
35,Proteins,1.00(0.98,,1.010.99,1.52 (0.99,0.78(0.60,0.92 (0.61,0.03 (0.00-14.8)
36,,1.02),,1.03,2.32)*,1.00,1.39),
37,Fat,1.04 (0.99,1.11 (1.03-,,,,,
38,,1.10*,1.20)*,,,,,
39,MUFAs,0.62 (0.41-,0.65 (0.43-,,,0.48 (0.26,0.56 (0.28,0.04 (0.009.1)
40,,0.94)*,1.00*,,,0.87)*,1.12),
41,PUFAs,1.30 (1.05,1.27 (0.99,,2.06 (1.13-,,1.16 (0.82,0.08 (0.0020.9)
42,,1.61*,1.64)*,,3.73)*,,1.64),
43,SFAs,1.22 (0.83,1.08 (0.71,,1.76 (0.88-,0.85 (0.60,,0.07 (0.0022.9)
44,,1.79),1.63),,3.52),1.21),,
45,Trans-fatty,1.35 (0.48,1.81 (0.61,,1.78 (0.67,1.56 (0.57,1.60 (0.56,
46,acidsa,3.74),5.34),,4.72),4.22),4.53),
