,0,1,2,3,4,5,6,7,8,9,10
0,,,,Sodium,,,Potassium,,,Potassium,
1,,,Q1,Q3,Q5,Q1,Q3,Q5,Q1,Q3,Q5
2,N,,"36,031","36,032","36,031","36,031","36,032","36,031","36,031","36,032","36,031"
3,"Sodium, mg/d","Sodium, mg/d",865,1231,1666,1181,1271,1251,973,1242,1532
4,"Potassium, mg/d","Potassium, mg/d",2478,2634,2628,1857,2575,3406,3102,2596,2112
5,,Ratio of sodium to potassium,0.4,0.5,0.7,0.6,0.5,0.4,0.3,0.5,0.7
6,"Age, years","Age, years",59.9,62.3,64.2,59.3,62.6,64.2,62.2,62.4,61.9
7,"Men,%","Men,%",80.8,90.5,95.7,87.0,89.6,90.8,84.0,89.9,92.8
8,"White, %","White, %",75.4,83.0,86.7,75.1,83.5,85.4,79.3,83.5,80.9
9,"Black,%","Black,%",18.3,13.1,10.1,20.0,12.5,10.3,14.9,12.4,15.6
10,"Married, %","Married, %",51.9,60.2,59.5,49.1,61.0,60.9,56.3,61.0,54.1
11,"Education level,%","Education level,%",,,,,,,,,
12,,<High school or GED,19.3,21.4,28.1,27.4,20.9,21.0,17.6,21.6,29.2
13,,Some colleague,29.3,30.1,31.9,32.6,29.4,29.2,28.0,30.4,32.6
14,,College or above,51.4,48.5,39.9,40.0,49.7,49.8,54.4,48.0,38.3
15,,"Annual family income, %",,,,,,,,,
16,,"<30,000",32.9,31.9,39.1,40.8,31.5,32.8,31.4,31.5,41.2
17,,"30,000-59,000",33.8,35.6,35.9,33.7,35.5,35.5,34.0,35.9,34.5
18,,">60,000",33.3,32.4,24.9,25.6,33.0,31.7,34.6,32.6,24.2
19,"Smoking status, %","Smoking status, %",,,,,,,,,
20,,Never smoking,35.7,33.4,27.8,30.3,33.3,32.6,36.6,32.5,29.1
21,,Former smoker,56.7,59.1,64.5,59.7,59.5,61.3,57.4,60.0,62.0
22,,Current smoking,7.6,7.5,7.7,10.0,7.2,6.1,6.0,7.5,8.9
23,,"Vigorously exercise 1, %",,,,,,,,,
24,,Never/rarely,27.1,26.5,33.7,37.4,26.2,24.2,22.6,27.6,36.9
25,,1-4 times/month,24.5,27.3,27.2,27.8,27.8,23.9,23.0,27.7,27.5
26,,2-4 times/week,31.9,31.9,26.5,23.7,31.9,33.5,35.0,31.0,24.1
27,,>5times/week,16.5,14.3,12.7,11.1,14.1,18.4,19.4,13.7,11.6
28,,"Alcohol drinking, %",,,,,,,,,
29,,Never,34.0,39.1,50.7,37.5,39.2,48.1,40.2,39.1,46.5
30,,<1 times/week,23.7,29.6,30.3,24.3,28.5,30.5,27.1,28.6,28.2
31,,>1 times/week,42.3,31.3,19.0,38.2,32.3,21.4,32.7,32.3,25.3
