,0,1,2,3,4,5,6,7,8,9
0,,,Animal or Study,,,,,,,
1,Investigated,"Extract,",Groups,Animal,,Method for,Microbiome,Method for,,
2,"Plant, Plant",Sample,(n = Number of,"Species,",Conditions,Microbiome,Changes,Metabolite,Metabolites,Reference
3,Part,Preparation,Analyzed,Volunteers,,Analysis,Changes,Detection,,
4,,,Individuals),,,,,,,
5,,,,,,,rel. abundance of,,,
6,,,,,,,Anaerostipes,,,
7,,,,,,,decreased after,,,
8,,,,,,,ginseng intake;,,,
9,,,,,,,subgroup analyses,,,
10,,,,,,,with effective (EWG),,,
11,,,,,8-week clinical,,and ineffective weight,,,
12,,,,,"trial, fresh",,loss groups (IWG):,,,
13,,freeze-dried,Panax ginseng,women aged, human stools,V1-V3 region of,increased in EWG: rel.,,,
14,,granulated,extract (4 g two,40-60 years and,collected on the,"16S rRNA gene,",abundance of,,,
15,,Panax ginseng,"times/day),no", body mass,1st visit day,NGS (454 py-,Anaerostipes and,,,[143]
16,,extracts g,placebo group,index,(week 0 and the,rosequencing),Eubacterium_g5;,,,
17,,extracts g,n=10 women, 25 kg/m2,last day,rosequencing),increased in IWG:,,,
18,,,,,(week 8),,Lactobacillus; rel.,,,
19,,,,,(week 8),,abundance of,,,
20,,,,,,,"Bifidobacterium,",,,
21,,,,,,,"Escherichia, and",,,
22,,,,,,,Clostridium_g23 in,,,
23,,,,,,,EWG,,,
24,,,,,,,significantly lower,,,
25,,,,,,,than in IWG,,,
