,0,1,2,3,4,5,6
0,,,Faba Bean,,Pea,Soy,Amino Acid
1,,(High tannin),,(Low tannin),cv.Solara,ND,
2,Histidine*,2.41,,2.29,2.52,2.91,2
3,Isoleucine *,3.94,,3.91,3.33,4.6,3.2
4,Leucine *,7.47,,7.01,6.58,7.76,6.6
5,Lysine *,7.08,,6.71,6.84,7.08,5.7
6,Methionine *,0.87,,1.06,1.03,1.29,2.7 2
7,Cysteine,1.33,,0.85,1.55,1.19,2.7 2
8,Phenylalanine *,4.19,,4.12,4.19,5.87,5.23
9,Tyrosine,2.78,,2.59,3.16,3.65,5.23
10,Threonine *,3.40,,3.40,3.59,3.69,3.1
11,Tryptophan *,0.87,,0.85,0.94,1.38,0.85
12,Valine *,4.31,,4.12,3.89,4.64,4.3
13,Arginine,9.46,,9.04,6.84,8.86,
14,Alanine,4.15,,4.03,4.27,4.39,
15,Aspartic acid,10.74,,10.4,10.68,11.98,
16,Glutamic acid,16.51,,16.26,16.92,17.88,
17,Glycine,4.73,,4.25,4.32,4.20,
18,Proline,3.94,,3.86,3.76,4.92,
19,Serine,4.69,,4.76,4.79,4.77,
20,References,[105],,[105],[108],[105],[100]
