,0,1,2,3,4
0,Dietary items,N,Crude,Adjusted,Adjusted
1,,(controls/cases),OR (95%CI)*,OR (95% CI) *t,OR (95% CI) **
2,Dietary fat,,,,
3,Quintile 1 (43.81 g/day),180/175,1.00,1.00,1.00
4,Quintile 2 (>43.81 ~ 55.64 g/day),173/181,"1.08 (0.80, 1.45)","0.97 (0.70, 1.33)","0.91 (0.65, 1.29)"
5,Quintile 3 (> 55.64 ~ 65.04 g/day),196/158,"0.83 (0.62, 1.11)","0.76 (0.55, 1.06)","0.71 (0.50, 1.01)"
6,Quintile 4 (>65.04~79.11 g/day),188/166,"0.91 (0.68, 1.22)","0.79 (0.56,1.11)","0.77 (0.53, 1.12)"
7,Quintile 5 (> 79.11 g/day),155/199,"1.32 (0.98, 1.78)","1.16 (0.80, 1.67)","1.28 (0.80, 2.05)"
8,P for trend,0.2534,0.254,0.896,0.986
9,Every 10-unit increment,,"1.07 (1.03, 1.11)","1.05 (1.00, 1.11)","1.11 (1.04, 1.19)"
10,Total fatty acid,,,,
11,Quintile 1 (40.93 g/day),161/195,1.00,1.00,1.00
12,Quintile 2 (> 40.93 ~  52.01 g/day),157/195,"1.03 (0.76, 1.38)","0.90 (0.65, 1.25)","0.81 (0.58, 1.15)"
13,Quintile 3 (>52.01~ 60.91 g/day),195/159,"0.67 (0.50, 0.90)","0.56 (0.40, 0.77)","0.48 (0.34, 0.69)"
14,Quintile 4(>60.91~74.48 ug/day),196/158,"0.67 (0.49, 0.89)","0.53 (0.37, 0.74)","0.42 (0.29, 0.62)"
15,Quintile 5(>74.48 g/day),183/172,"0.78 (0.58, 1.04)","0.54 (0.38, 0.78)","0.44 (0.28, 0.70)"
16,P for trend,0.0053,0.005,0,0
17,Every 10-unit increment,,"1.00 (0.96, 1.04)","0.95 (0.91,1.00)","0.93 (0.87,1.00)"
18,Saturated fatty acid,,,,
19,Quintile 1 (11.99 g/day),177/178,1.00,1.00,1.00
20,Quintile 2(>11.99~15.94g/day),175/179,"1.02 (0.76, 1.37)","0.94 (0.68, 1.29)","0.88 (0.62, 1.23)"
21,Quintile 3 (>15.94~ 18.6g/day),187/167,"0.89 (0.66, 1.19)","0.84 (0.61, 1.17)","0.76 (0.53, 1.08)"
22,Quintile 4 (>18.6~ 22.92 g/day),189/165,"0.87 (0.65, 1.17)","0.70 (0.50, 0.98)","0.64 (0.44, 0.92)"
23,Quintile 5(>22.92 g/day),164/190,"1.15 (0.86, 1.55)","0.97 (0.67, 1.39)","0.93 (0.59, 1.47)"
24,P for trend,0.7119,0.712,0.348,0.161
25,Every 10-unit increment,,"1.20 (1.06, 1.37)","1.14 (0.97, 1.34)","1.21 (0.96, 1.51)"
26,Monounsaturated fatty acids,,,,
27,Quintile 1 (19.48 g/day),158/198,1.00,1.00,1.00
28,Quintile 2(>19.48~25g/day),144/209,"1.16 (0.86, 1.56)","1.05 (0.76, 1.45)","0.94 (0.66, 1.33)"
29,Quintile 3 (>25~ 29.25 g/day),192/161,"0.67 (0.50, 0.90)","0.53 (0.38, 0.73)","0.43 (0.30,0.62)"
30,Quintile 4(>29.25~35.25 g/day),208/147,"0.56 (0.42, 0.76)","0.43 (0.31, 0.61)","0.33 (0.22, 0.47)"
31,Quintile 5 (>35.25 g/day),190/164,"0.69 (0.51, 0.93)","0.45 (0.31, 0.65)","0.33(0.21,0.51)"
32,P for trend,,<0.001,<0.001,<0.001
33,Every 10-unit increment,,"0.92 (0.84, 1.00)","0.81 (0.72,0.91)","0.70 (0.59, 0.81)"
34,Polyunsaturated fatty acid,,,,
35,Quintile 1 (8.88 g/day),148/207,1.00,1.00,1.00
36,Quintile 2(>8.88~ 10.85g/day),166/188,"0.81 (0.60, 1.09)","0.73 (0.53, 1.01)","0.66 (0.47, 0.93)"
37,Quintile 3>10.85~13.22g/day),205/148,"0.52 (0.38, 0.70)","0.41 (0.29, 0.57)","0.36 (0.24, 0.51)"
38,Quintile 4 (>13.22~ 16.55g/day),178/176,"0.71 (0.53, 0.95)","0.54 (0.38, 0.77)","0.49 (0.33, 0.73)"
39,Quintile 5 (>16.55 g/day),195/160,"0.59 (0.44, 0.79)","0.38 (0.26, 0.56)","0.32 (0.20, 0.51)"
40,P for trend,,<0.001,<0.001,<0.001
41,Every 10-unit increment,,"0.93 (0.80, 1.08)","0.80 (0.66, 0.96)","0.85 (0.66,1.10)"
