,0,1,2,3,4,5
0,Amino Acid,Collagen,PF1,PF2,PF3,PF4
1,Amino Acid,Collagen,(>30 kDa),10-30 kDa),(3-10 kDa),(<3 kDa)
2,Essential amino acid,,,,,
3,Histidine (His),0.97,2.62,6.58,7.41,10.67
4,Isoleucine (Ile),0.85,1.45,1.49,1.17,1.46
5,Leucine (Leu),1.91,1.88,1.67,1.34,3.35
6,Lysine (Lys),3.67,4.19,4.48,4.19,5.02
7,Methionine (Met),0.48,0.74,0.83,0.80,ND
8,Phenylalanine(Phe),0.58,1.08,1.20,0.95,1.26
9,Tyrosine (Tyr),0.43,0.49,0.41,0.41,0.94
10,Threonine (Thr),5.02,4.85,3.86,2.89,5.54
11,Valine (Val),1.25,2.45,2.39,2.01,1.57
12,Non-essential amino acid,,,,,
13,Alanine(Ala),8.35,10.20,10.42,9.42,11.61
14,Aspartic/asparagine (Asp),4.62,5.07,4.81,5.55,17.47
15,Arginine (Arg),9.31,11.51,9.51,10.13,6.49
16,Glycine (Gly),27.81,23.25,23.39,23.70,15.06
17,Glutamic/glutamine (Glu),10.02,10.67,10.64,11.45,7.22
18,Proline (Pro),12.89,9.53,8.99,9.05,3.66
19,Hydroxyproline (Hyp),9.30,7.65,6.70,6.72,5.75
20,Serine (Ser),2.55,2.37,2.64,2.81,2.93
