,0,1,2,3,4,5
0,Cultivar,Radical scavenging activity (mg TE/g),Radical scavenging activity (mg TE/g),FRAP (uM),Enzyme inhibition activity (%,Enzyme inhibition activity (%
1,Cultivar,DPPH,ABTS,FRAP (uM),a-Glucosidase,Tyrosinase
2,Arari,9.090.31f1),11.720.04h,41.620.588,3.050.56e,44.790.78c
3,Chungjupat,15.310.38d,18.130.27e,75.120.76e,13.280.18d,52.850.80ab
4,Geomguseul,17.270.80c,21.870.00c,94.451.32d,20.700.82c,57.770.54a
5,Hongeon,21.080.74a,22.000.43bc,106.951.73b,12.510.92d,52.800.48ab
6,Hongjin,12.520.26e,16.680.37f,65.280.76f,18.870.83c,49.510.78bc
7,Huinguseul,19.550.31b,25.920.17a,122.782.08a,29.300.28a,31.950.86d
8,Huinnarae,5.990.158,12.810.138,30.451.32h,20.810.46c,35.610.41d
9,Seona,19.560.24b,20.940.22d,102.281.26c,25.510.74b,47.210.46bc
10,Yeonduchae,17.770.22c,22.790.46b,103.121.04c,10.770.56d,49.980.18bc
