,0,1,2,3,4,5
0,,,Obesity Class 1,Diabetes 2,Diabetes 2,Hypertension 2
1,,Recommended,Obese,No,Yes,Yes
2,,Intake 3,n=50,n=58),n =24),(n=40
3,Whole grain (oz),6.0,0.8  0.1,0.8 0.1,1.00.1,0.9 0.1
4,Dairy (cup),3.0,1.6  0.2,1.8  0.2,2.0  0.2,2.0  0.2
5,Fruits and vegetables,,,,,
6,including legumes and,4.5,3.0  0.2,3.1  0.2,2.9  0.2,3.1  0.2
7,French fries (cup),,,,,
8,Vegetables including,,,,,
9,legumes and including,4.5,1.9  0.1,2.00.1,1.8  0.1,1.9  0.1
10,French fries (cup),,,,,
11,Vegetables including,,,,,
12,legumes and excluding,2.5,1.8 0.2,1.9 0.1,1.7 0.2,1.8  0.1
13,fries (cup),,,,,
14,Fruits (cup),2.0,1.0  0.1,1.10.1,1.1  0.2,1.2 0.1
15,Added sugar (tsp),<12.0,15.9 1.8,18.1 1.6,17.9  2.2,20.0  1.7
16,Added sugar from,,,,,
17,sugar-sweetened,<12.0,6.9  1.5,8.0  1.3,8.8  1.8,10.31.4
18,beverages (tsp),,,,,
