,0,1,2,3,4,5
0,S/ Studies,S/ Studies,Examined,Intervention,Duration of,Results
1,N,,endpoints,,intervention,
2,7,Bar-Sela et al.,Primary,Pharmacologic intervention--,6 months,Weight increase of 10% in
3,,[29]/,endpoints:,(tetrahydrocannabinol and,,patients that received 5 mg
4,,original,Body weight,cannabidiol),,x 1 or 5 mg x 2 capsules
5,,studya,Secondary,,,
6,,,endpoints:,,,
7,,,Appetite,,,mood
8,,,Reduction in,,,Reduction in pain and fatigue
9,,,pain and,,,
10,,,fatigue,,,
11,,,Grip,,,
12,,,strength,,,
13,8,Osmolak et al.,.Prealbumin,Nutritional intervention-,10 days,10 mg twice a day:
14,,[30]/,levels,oxandrolone,,Improvement in prealbumin
15,,randomized,Surgical,,,levels
16,,controlled,wounds,,,
17,,trial,,,,Improvement in surgical
18,,,,,,wounds
19,9,Blum et al.,Muscle mass,Nutritional intervention-,4 days (twice/day).32 ug/kg of body weight:,4 days (twice/day).32 ug/kg of body weight:
20,,[31]/a case,Appetite,ghrelin,"Then, 6 weeks",improved appetite and eating
21,,seriesa,,,of maintenance,related symptoms
22,,,,,period (10,
23,,,,,doses/week),strength
