,0,1,2,3,4,5
0,,Strawberry Pest,Management,,Management,References
1,Thrips,,Biological Control,,Biological Control,[18-20]
2,Scirtothrips dorsalis Hood,Scirtothrips dorsalis Hood,Predators:,,,
3,Frankliniella occidentalis Pergande,Frankliniella occidentalis Pergande,"Neoseiulus cucumeris Oudemans,",.,"Neoseiulus cucumeris Oudemans,",
4,,,Stratiolaelaps scimitus (Womersley),.,Stratiolaelaps scimitus (Womersley),
5,,,.,.,"Amblyseius swirskii Athias-Henriot,",
6,,,"Orius spp.,",.,"Orius spp.,",
7,,,Thripinema spp,.,Thripinema spp,
8,,,Eliminating the alternative host or weeds,,Eliminating the alternative host or weeds,[16]
9,,,Chemical Control,,Chemical Control,
10,,,"spinetoram,",.,"spinetoram,","[10,21]"
11,,,cyantraniliprole,.,cyantraniliprole,
12,,,"flupyradifurone,",.,"flupyradifurone,",
13,,,imidacloprid+lambda,.,imidacloprid+lambda,
14,,,"cyhalothrin, bifenthrin,",.,"cyhalothrin, bifenthrin,",[22]
15,,,neem extract,.,neem extract,
16,Mites,,Physical Control,,Physical Control,[32]
17,Tetranychus urticae Koch,Tetranychus urticae Koch,Steam treatment at 48 C for 2.7 h for adults and 1.9 h for eggs,,Steam treatment at 48 C for 2.7 h for adults and 1.9 h for eggs,
18,,,Biological Control,,Biological Control,"[26,33,100]"
19,,,Predators:,,,
20,,,Phytoseiulus persimilis Athias-Henriot.,,Phytoseiulus persimilis Athias-Henriot.,
21,,,Neoseiulus californicus McGregor,,Neoseiulus californicus McGregor,[34-36]
22,,,Biopesticides:,,Biopesticides:,
23,,,Metarhizium anisopliae strain F52,.,Metarhizium anisopliae strain F52,
24,,,Isaria fumosoroseus Apopka strain 97,.,Isaria fumosoroseus Apopka strain 97,
25,,,heat-killed Burkholderia rinojensis strain A396,.,heat-killed Burkholderia rinojensis strain A396,
26,,,,.,heat-killed Chromobacterium subtsugae strain PRAA4-1,
27,,,Chemical Control,,Chemical Control,
28,,,"azadirachtin,",.,"azadirachtin,",
29,,,"paraffinic oil,",.,"paraffinic oil,",
30,,,"potassium salts of fatty acids,",.,"potassium salts of fatty acids,",
31,,,unsulfonated residue of petroleum oil,.,unsulfonated residue of petroleum oil,
32,,,neem oil,.,neem oil,
33,,,Physical Control,,Physical Control,
34,Phytonemus pallidus Banks,Phytonemus pallidus Banks,Steam treatment at 46C for 6.5 min,,Steam treatment at 46C for 6.5 min,
35,,,Biological Control,,Biological Control,
36,,,Predators:,,,
37,,,"Neoseiulus californicus McGregor,",,"Neoseiulus californicus McGregor,",
38,,,Neoseiulus cucumeris Oudemans,,Neoseiulus cucumeris Oudemans,
