,0,1,2,3,4,5,6
0,,,,Soy-based burgers,,,
1,,,,,Gardein,Morningstar,
2,,Incogmeato,Impossible,Bocavegan,(Conagra,Vegan,
3,,(Morningstar,(Impossible,(Boca Foods,Brands Pinnacle,(Morningstar,Beef 80%lean
4,Nutrient,Farms) (173),Foods) (174),Company)(175),Foods176,Farms)(177),raw(178)
5,"Serving size, g",120,113,71,85,113,113
6,kcal,280,240,70,130,270,287
7,kcal/g,2.33,2.12,0.99,1.50,2.39,2.50
8,"Protein,g",21,19,13,14,27,19
9,"Protein, % kcal",33.6,31.7,74.3,43.1,38.6,27.0
10,"Fat, g",18,14,1,5.0,18,23
11,"Fat, % kcal",64.8,52.5,12.9,52.9,57.9,70.9
12,"Saturated fat,g",5.0,8.0,0,0,2.5,8.6
13,"Saturated fat, % kcal",18,17,0,0,8,27
14,"Carbohydrate,g",12,9,34.3,24.6,8,0
15,"Carbohydrate, % kcal",19.2,15.0,34.3,24.6,11.4,0
16,"Fiber,g",8,3,4,2,4,0
17,Vitaminsug,,,,,,
18,B-6,NI,0.34,NI,NI,NI,365
19,B-12,2.4,3.1,NI,NI,NI,2.4
20,Minerals,,,,,,
21,"Iron, mg",4.0,4.2,1.8,1.6,1.9,2.2
22,"Zinc,mg",NI,5.5,NI1,NI,NI,4.7
23,Seleniumg,NI,NI,NI,NI,NI,17
24,"Potassium, mg",620,610,NI,240,180,305
25,"Sodium,mg",370,370,450,340,580,66
