,0,1,2,3,4,5,6
0,Publi-,Title,Journal,Date,Author,Articl,
1,cation,,,,,type(,
2,type,,,,,reviev,
3,(J:,,,,,Ccas,
4, jour-,,,,,study,
5,"nal,B:",,,,,,
6,"book,",,,,,,
7,G:,,,,,,
8,grey,,,,,,
9,"lit,M",,,,,,
10,media,,,,,,
11,arti-,,,,,,
12,cle),,,,,,
13,J,Priorities for,Humanities.,2021 Morris et al C,2021 Morris et al C,,
14,,social science,and Social,,,,
15,,and humani-,Sciences,,,,
16,,ties research,Communi-,,,,
17,,on the chal-,cations,,,,
18,, lenges of mov-,,,,,
19,,ing beyond,,,,,
20,,animal-based,,,,,
21,,food systems,,,,,
22,1,Milking It for,Journal of,Clarke et al,Clarke et al,,
23,,All It's Worth:,Business,,,,
24,,Unpalat-,Ethics,,,,
25,,"able Practices,",,,,,
26,,Dairy Cows,,,,,
27,,and Veterinary,,,,,
28,,Work,,,,,
29,J,Eating your,"Resources,",2021 Philippidis,2021 Philippidis,C,
30,,greens: a,Conserva-,,,,
31,,global sustain-,tion and,,,,
32,,ability assess-,Recycling,,,,
33,,Intake of dairy,Scientific,2021 Jakobsen,2021 Jakobsen,R,
34,,products and,Reports,,et al,,
35,,associations,,,,,
36,,with major,,,,,
37,,atherosclerotic,,,,,
38,,cardiovascular,,,,,
39,,diseases: a,,,,,
40,,systematic,,,,,
41,,review and,,,,,
42,,meta-analysis,,,,,
43,,of cohort,,,,,
44,,studies,,,,,
45,1,The vegan trend,Trends in,2021 Saari et al,2021 Saari et al,c,
46,,and the micro-,Food Sci-,,,,
47,,foundations of,ence and,,,,
48,,institutional,Technol-,,,,
49,,change:A,ogy,,,,
50,,commen-,,,,,
51,,tary on food,,,,,
52,,producers',,,,,
53,,sustainable,,,,,
54,,innovation,,,,,
55,,journeys in,,,,,
56,,Europe,,,,,
