,0,1,2,3,4,5,6,7,8,9,10,11
0,,24,,,,,,,,A,,
1,Acetic acid,,,,,Acetic acid,,,,,L Jgbo aoLoIguaIo1 j1 SgLCcL O1jgSgL,
2,-Nano-chitosan,22,,,,-Nano-chitosan,,,,,,
3,,20,,,,,,,,,,
4,,,,,,,,,,,31jgsylySCalooelag[Ir]Cwl,
5,,18,,,,,,,,,C1g1 o1yW .[Ir]L C Jgb wb o1y x Sj1,
6,,,,,,,,,,,ClgCulogli loogJybrwblyu,
7,,16,,,,,,,,,,
8,,,0,,2,4,,6,8,,,
9,Storage Time (Week),,,,Storage Time (Week),Storage Time (Week),,,,,,
10,,0.60,,,,,,,,B,,.Cwl
11,-Acetic acid,,,,-Acetic acid,,,,,,,
12,Nano-chitosan,0.55,,,Nano-chitosan,,,,,,pgs aas L Jg1 sloago alml C1 .(oB JKa),
13,,0.50,,,,,,,,,,
14,,0.45,,,,,,,1,,,
15,,0.40,,,,,,,,,au1 C1m ug L abb Js(P<./o Caa1s >gg,
16,,,,0,2,,4,6,8,,,
17,Storage Time (Week),,,,,Storage Time (Week),,,,,,
18,Fig 5 Total soluble solids (A) and titratable acidity,,,,,,,,,, al a clo us ios[rr r]cl,
19,(B) values (Mean  SD) of juice of grapes coated,,,,,,,,,,,
20,with nano-chitosan (0.2%) or acetic acid (0.5%),,,,,,,,,,,
21,during 8 weeks storage at 4 C and 90% RH,,,,,,,,,,,
22,SLo1j Wa Jg1 agypH ugmL,,,,,,,,,,dS Li oLoLaSs aUe y.[I9] Lg1 a L 1uo,
23,owls.calalgaallyacal,,,,,,,,,,L/No1igglgOggLslagaa,
24,LougolxJgl sloog pHleasCl,,,,,,,,,,bggtlbslai9bs10,
25,,,,,,,,,,,CWsga[Ir]cal gaowyslagsx,
26,LslyopHss,,,,,,,,,,,
27,,,,,,,,,,,[rr]laabdisal,[rr]laabdisal
28,pH S w1SsZswbys.[Ir]1 js1,,,,,,,,,,,
29,10L/N)81jgyLOglg LC cloaga,,,,,,,,,,,
30,,,,,,,,,,,og sL1 L w 4 Oi j1 g(r/E a E/E jI) C1s SsLj,
31,WysNlolyocypHsuss,,,,,,,,,,,
