,0,1,2,3,4,5,6,7,8,9
0,Publi-,Title,Journal,Date Author,Article,Publi-Title,Publi-Title,Journal,Date Author,Article
1,cation,,,,type (R:,cation,,,,type (R
2,type,,,,"review,",type,,,,"review,"
3,J,,,,C:case,(J:,,,,C: case
4, jour-,,,,study),jour-,,,,study)
5,"nal,B:",,,,,"nal,B:",,,,
6,"book,",,,,,"book,",,,,
7,G:,,,,,G:,,,,
8,grey,,,,,grey,,,,
9,"lit,M",,,,,"lit,M",,,,
10,media,,,,,media,,,,
11,arti-,,,,,arti-,,,,
12,cle),,,,,cle),,,,
13,J,Framing the,Environ-,2019 Sexton et al C,,G,Milking the,Mintel,2019 Mintel,N/A
14,,future of food:,ment and,,,,vegan trend: a,,,
15,,The contested,Planning.,,,,quarter (23%),,,
16,,promises of,"E, Nature",,,,of brits use,,,
17,,alternative,and Space,,,,plant-based,,,
18,,proteins,,,,,milk,,,
19,J,Rage against,Environ-,2019 Mylan et al C,,G,Rethinking,RethinkX,2019 Tubb and,N/A
20,,the regime:,mental,,,,Food and,,Seba,
21,,Niche-regime,Innova-,,,,Agriculture,,,
22,,interactions,tion and,,,,2020-2030,,,
23,,in the societal,Societal,,,G,Scientists call,The Lancet,2019 Harwatt,N/A
24,,embedding of,Transi-,,,,for renewed,The Lancet,et al,N/A
25,,plant-based,tions,,,,Paris pledges,,,
26,,milk,,,,,to transform,,,
27,J,Determinants of,Interna-,2019 Ding et al,C,,agriculture,,,
28,,the competi-,tional,,,G,Climate change,United,2019 FAO,N/A
29,,tage of dairy,Produc-,,,,and the global,Nations,,
30,,tage of dairy,Produc-,,,,dairy cattle,Food and,,
31,,supply chains:,tion Eco,,,,sector,Agri-,,
32,,the Chinese,nomics,,,,,culture,,
33,,dairy industry,,,,,,Organisa-,,
34,,dairy industry,,,,,,tion,,
35,J,Food in the,The Lancet,2019 Willet et alC,,J,Palatable,Agricul-,2020 Clat et al,C
36,,the EAT-Lan-,Edition),,,,disruption:,ture and,,
37,,the EAT-Lan-,Edition),,,,the politics of,Human,,
38,,cet Com-,,,,,plant milk,Values,,
39,,Healthy Diets,,,,J,Dairy intensifi-,Ambio,2020 Clat et al,R
40,,from Sustain-,,,,,cation: Driv-,,,
41,,able Food,,,,,"ers, impacts",,,
42,,Systems,,,,,and alterna-,,,
43,,Systems,,,,,tives,,,
44,,Mapping energy,Trends in,2019 Ladha-,C,J,A decision sup-,Animals,2020 Vouraki,c
45,,consumption,Food Sci-,Sabur,,J,port system for,(Basel),et al,c
46,, in food manu-,ence and,,,,economically,(Basel),et al,
47,,facturing,Technol-,,,,sustainable,,,
48,,,ogy,,,, sheep and goat,,,
49,1,Diversity of,Turkish,2019 Numpaque,,,farming,,,
50,," than cow,",Agricul-,et al,,J,Geoengineer-,Climatic,2020 Ormond,c
51,,"sheep,goat",ture: Food,,,,ing super low,Change,,
52,,and buffalo:,Science,,,,food and the,,,
53,,in terms of,and Tech-,,,,corporate car-,,,
54,,nutrition and,nology,,,,bon economy,,,
55,,technological,,,,,in a low,,,
56,,use,,,,,carbon world,,,
