,0,1,2,3,4,5,6,7,8,9,10,11
0,,2010,2011,2012,2013,2014,2015,2016,2017,2018b,2019c,2020c
1,Developing countries by regiond,5.3,6.6,5.4,5.7,5.0,4.3,5.2,4.4,5.2,5.1,4.4
2,Africa,7.7,9.1,9.1,6.9,6.8,7.2,13.3,14.4,11.1,8.5,7.2
3,North Africa,6.8,8.4,8.6,7.7,7.7,7.8,11.6,18.4,12.8,7.8,6.0
4,Algeria,3.9,4.5,8.9,3.3,2.9,4.8,6.4,5.6,3.9,2.9,2.2
5,Egypt,11.3,10.1,7.1,9.4,10.1,10.4,13.8,29.5,14.2,10.7,8.9
6,Libya,2.8,15.5,6.1,2.6,2.4,9.0,26.7,28.4,12.0,11.0,10.0
7,Mauritania,6.3,5.7,4.9,4.1,3.5,3.3,1.5,2.3,3.4,5.4,6.5
8,Morocco,1.0,0.9,1.3,1.9,0.4,1.6,1.6,0.8,1.4,1.1,1.4
9,Sudan,13.2,18.1,35.6,36.5,36.9,16.9,17.6,32.6,64.1,19.4,9.2
10,Tunisia,4.4,3.5,5.1,5.8,4.9,4.9,3.7,5.3,7.3,3.9,2.7
11,East Africa,5.7,18.7,15.3,5.5,5.3,7.8,20.5,18.0,11.3,6.9,6.0
12,Burundi,6.5,9.6,18.2,7.9,4.4,5.5,5.6,16.1,6.8,10.5,13.2
13,Comoros,3.4,1.8,6.3,-4.3,0.6,-8.1,7.6,2.2,0.5,1.0,1.2
14,Democratic Republic of the Congo,7.1,15.3,9.7,0.8,1.2,0.7,2.9,13.2,11.0,7.1,4.6
15,Djibouti,4.0,5.1,3.7,2.7,1.3,-0.8,2.7,0.6,1.6,1.5,1.2
16,Eritrea,15.2,25.3,20.7,7.3,15.2,1.0,21.9,7.5,6.0,4.5,3.7
17,Ethiopia,8.1,33.3,24.1,8.1,7.4,10.1,7.3,9.8,11.5,10.0,9.7
18,Kenya,4.0,14.0,9.4,5.7,6.9,6.6,6.3,8.0,5.1,4.6,4.3
19,Madagascar,9.2,9.5,5.7,5.8,6.1,7.4,6.7,8.3,7.2,6.5,5.8
20,Rwanda,-0.2,3.1,10.3,5.9,2.4,2.5,7.2,8.3,2.9,4.5,4.8
21,Somalia,-15.3,-3.0,-2.0,-3.2,-4.2,-5.5,-3.6,2.2,0.8,1.3,1.5
22,South Sudan,1.2,47.3,45.1,0.0,1.7,52.8,351.3,239.1,109.3,22.6,10.9
23,Uganda,4.0,16.2,12.7,4.9,3.1,5.6,5.7,5.2,3.9,4.7,5.2
24,United Republic of Tanzania,6.2,12.7,16.0,7.9,6.1,5.6,5.2,5.3,4.6,4.9,4.6
25,Central Africa,2.2,1.8,5.1,2.4,3.1,3.2,17.3,1.9,2.6,2.7,2.5
26,Cameroon,1.3,2.9,2.7,2.1,1.9,2.7,0.9,0.6,1.6,1.9,1.8
27,Central African Republi,1.5,1.3,5.8,1.5,25.3,37.1,5.6,21.7,11.0,7.9,5.3
28,Chad,-2.1,-3.7,14.0,0.1,1.7,3.7,-0.5,-1.7,1.4,2.3,2.4
29,Congo,0.4,0.8,6.1,6.0,0.1,4.5,95.2,4.0,3.3,2.6,2.0
30,Equatorial Guinea,7.8,4.8,3.7,2.9,4.3,1.7,1.4,0.7,3.4,3.7,3.8
31,Gabon,1.5,1.3,2.7,0.5,4.7,-0.3,2.1,3.9,2.7,2.5,2.3
32,Sao Tome and Principe,13.3,14.3,10.6,8.1,7.0,5.2,5.4,5.7,5.7,3.8,2.3
33,West Africa,11.6,9.7,10.4,7.6,7.3,8.3,13.3,13.8,13.4,12.1,10.2
34,Benin,2.3,2.7,6.7,0.9,-1.0,0.3,-0.8,0.1,2.2,2.2,1.5
35,Burkina Faso,-0.8,2.8,3.8,0.5,-0.3,1.0,-0.2,0.4,1.9,2.2,1.9
36,Cabo Verde,2.1,4.5,2.5,1.5,-0.2,0.1,-1.4,0.8,1.3,2.1,1.9
37,Cote D'Ivoire,1.2,4.9,1.3,2.6,0.4,1.3,0.7,0.7,2.1,3.1,3.3
38,Gambia (Islamic Republic of the),5.0,4.8,4.3,5.7,5.9,6.8,7.2,8.6,4.1,4.0,4.0
39,Ghana,10.7,8.7,7.1,11.7,15.5,17.1,17.5,12.4,8.3,12.2,12.0
40,Guinea,15.5,21.4,15.2,11.9,9.7,8.2,8.2,8.9,9.2,7.4,7.1
41,Guinea Bissau,2.5,5.0,2.1,1.2,-1.5,1.4,1.6,1.4,1.8,2.4,2.4
42,Liberia,7.3,8.5,6.8,7.6,9.9,7.7,8.8,12.4,11.2,6.5,3.9
43,Mali,1.1,3.0,5.3,-0.6,0.9,1.5,-1.8,1.8,2.5,2.7,2.5
44,Niger,0.8,2.9,0.5,2.3,-0.9,1.0,0.2,2.4,4.1,3.5,2.6
45,Nigeria,13.7,10.8,12.2,8.5,8.1,9.0,15.7,16.5,16.2,14.1,11.6
46,Senegal,1.2,3.4,1.4,0.7,-1.1,0.1,0.8,1.3,1.7,2.3,2.1
47,Sierra Leone,7.2,6.8,6.6,5.5,4.6,6.7,10.9,18.2,11.7,9.1,7.8
