,0,1,2,3,4,5,6,7
0,Individual glycosyl residues Control,Individual glycosyl residues Control,Veraison,,,Mid-Ripening,,
1,,,MeJ,BTH,MeJ+BTH,MeJ,BTH,MeJ+BTH
2,Arabinose,161.626.2b,117.77.2a,125.48.1a,129.210.8 ab,111.9+4.1a139.7+3.8ab,111.9+4.1a139.7+3.8ab,134.319.5ab
3,Galactose,125.918.7 a,125.310.5 a,130.216.1 a,138.60.2 a,123.54.5 a 118.66.3 a,123.54.5 a 118.66.3 a,132.911.2 a
4,Mannose,93.511.4 a,89.69.8 a,84.14.4 a,86.46.2 a,78.52.7 a,83.30.2 a,84.49.4 a
5,Apiose,1.10.4 a,1.00.2 a,1.10.02 a,0.70 a,1.00.1a,0.90.3 a,1.20.3 a
6,2-O-methyl-fucose,4.80.1c,1.90.6 a,2.70.9 ab,2.60.6 ab,1.90.2 a,3.30.1b,2.60.4 ab
7,2-O-methyl-xylose,2.40.2 b,1.30.2 a,1.40.5 a,1.40.2 a,1.20.2 a,1.80.1ab,1.60.5 a
8,Rhamnose,55.5 4.8 c,24.75.7 a,32.87.5 ab,31.46.2 ab,26.90.9 ab,39.81.9b,30.35.4 ab
9,Fucose,2.50.3 b,1.40.1 a,1.60.1a,1.70.2 a,1.40.1 a,1.80.4 a,1.80.1a
10,Xylose,3.40.1b,2.10.1 a,2.40.5 ab,2.40.1 ab,2.30.4 ab,2.90.5 ab,3.01 ab
11,Glucose,5.00.1 a,6.92.5 a,6.22 a,5.81.1 a,5.00.1 a,4.60.6 a,5.31 a
12,Ara/Gal ratio,1.30.0 c,0.90.1 ab,1.00.2 ab,0.90.1 ab,0.90.0 a,1.20.1 bc,1.00.1 ab
