,0,1,2,3,4,5
0,Sponsor,Cancer type,Identifier,Drug administration,Phase Status,Phase Status
1,,Pancreatic cancer,NCT00664482 Autologous DCs EP with tumor total RNA,NCT00664482 Autologous DCs EP with tumor total RNA,NA,Completed
2,BioNTech,Melanoma,NCT01684241 Naked RNA encoding TAAs,NCT01684241 Naked RNA encoding TAAs,,Completed
3,,,NCT02035956 Personalized poly-epitopic RNA-based vaccine I,NCT02035956 Personalized poly-epitopic RNA-based vaccine I,,Completed
4,,,"NCT02410733 Lipo-MERIT, encoding for 4 melanoma","NCT02410733 Lipo-MERIT, encoding for 4 melanoma",,"Active,not"
5,,,,associated non-mutated antigens,,recruiting
6,,,"NCT04526899 RNA-LPX with NY-ESO-1, MAGE-A3, tyrosinase, II","NCT04526899 RNA-LPX with NY-ESO-1, MAGE-A3, tyrosinase, II",,Recruiting
7,,,,and TPTE +/- cemiplimab,,
8,,Breast cancer,"NCT02316457 RNA-LPX with TNBC TAAs,p53,and neo-Ags","NCT02316457 RNA-LPX with TNBC TAAs,p53,and neo-Ags",,"Active,not"
9,,,,,,recruiting
10,,Prostate cancer,NCT04382898 RNA-LPX with prostate TAAs +/- cemiplimab,NCT04382898 RNA-LPX with prostate TAAs +/- cemiplimab,I/II,Recruiting
11,CureVac,Prostate cancer,NCT02140138 CV9104 with or without needle-free,NCT02140138 CV9104 with or without needle-free,II,Terminated
12,,,,injection device,,
13,,,NCT00831467 RNActive TAAs mRNA CV9103,NCT00831467 RNActive TAAs mRNA CV9103,1/II,Completed
14,,,NCT01817738 RNActive TAAs mRNA CV9104,NCT01817738 RNActive TAAs mRNA CV9104,I/II,Terminated
15,,NSCLC,NCT00923312 RNActive TAAs mRNA CV9201,NCT00923312 RNActive TAAs mRNA CV9201,1/1I,Completed
16,,,NCT01915524 RNActive TAAs mRNA CV9202+local radiation I,NCT01915524 RNActive TAAs mRNA CV9202+local radiation I,,Terminated
17,Guangdong 999,Glioblastoma,NCT02808364 Autologous DCloaded with TAA mRNA,NCT02808364 Autologous DCloaded with TAA mRNA,I/II,Unknown
18,Brain Hospital,,NCT02709616 Autologous DC Ioaded with TAA mRNA,NCT02709616 Autologous DC Ioaded with TAA mRNA,I/II,Unknown
19,,Brain cancer,NCT02808416 Personalized cellular vaccine,NCT02808416 Personalized cellular vaccine,,Unknown
