,0,1,2
0,Vernacular names,Distribution,Ref.
1,"Wax apple, love apple, java apple, water apple, mountain apple, jambu air, wax jambu, rose apple, bell fruit,",Indonesia and,[16]
2,Kavika(Fiji,Malaysia,[16]
3,Water guava,Malay,[27]
4,"Jambo Branco,Jambeiro Aguado, Jambo D'agua",Brazil,[11]
5,Shui lian Wu,China,[11]
6,"Wax jambu, bell fruit, macopa, and tambis (Bisaya)",Philippines,[14]
7,"Perita Costena, Manzana De Agua",Spain,[11]
8,Kavika,Figi,[15]
9,"Chomphu, java apple, love apple",Thai,[27]
10,"Chom Pu Pa, Machomphu-Pa, bellfruit",Taiwan,[14]
11,Machomphu-pa,Thailand,[14]
12,Chambekka,Malayalam,[14]
13,"Wachsjambuse, Wasserjambuse;",Germany,[11]
14,Jambu,Sri Lanka,[14]
15,"Jambosier D'eau,Jambolanier D'eau,Pomme D'eau,Pomme De Java",France,[11]
16,Nyambu air,"Serangan Island, Bali [28]","Serangan Island, Bali [28]"
17,Gulabjamun,India,[29]
