,0,1,2,3,4,5
0,Parameter,0 mg/mL,0.05 mg/mL,0.10 mg/mL,0.15 mg/mL,P value*
1,Physicochemical and stability data,Physicochemical and stability data,,,,
2,FA (goleic acid/100 g),0.190.03a,0.180.02a,0.180.02a,0.180.02a,0.6850
3,"PV (mEq O,/kg)",4.150.01b,4.320.34b,5.570.40a,5.570.40a,<0.0001
4,K232,1.87+0.08b,2.08+0.13a,2.050.13a,2.050.09a,0.0005
5,K268,0.110.01b,0.170.01a,0.170.01a,0.180.01a,<0.0001
6,p-anisidine,6.230.37b,6.880.43a,6.050.47b,6.18+0.48b,0.0006
7,TOTOX,14.540.37c,15.520.83b,17.180.73a,17.320.87a,<0.0001
8,TPC (mg GAE/kg),20510a,1975ab,1948bc,1858c,<0.0001
9,OS (h),7.40.2a,7.00.3b,7.00.2b,7.00.2b,0.0004
10,Color data,,,,,
11,L*(C,79.00.4a,73.80.3b,71.41.0c,68.40.5d,<0.0001
12,a*(C),-10.20.4d,4.90.3c,0.71.0b,6.51.4a,<0.0001
13,b*C,38.43.0d,91.10.4a,88.2+1.5b,83.80.7c,<0.0001
14,c*(C),39.83.0d,91.20.4a,88.21.5b,84.00.6c,<0.0001
15,h (C),104.90.8a,93.10.2b,89.50.7c,85.61.0d,<0.0001
16,Sensory analysis,,,,,
17,Bitter,2.20.3c,4.30.5b,5.30.6a,4.30.4b,<0.0001
18,Pungent,2.90.5c,5.40.8b,6.30.7a,6.80.4a,<0.0001
19,Sweet,6.10.8a,3.00.4b,1.80.3c,1.30.3c,<0.0001
