,0,1,2,3,4,5,6,7,8
0,ANTHOCYANINS,M-H,Formula,Score%,MS/MS,Identity,TR min,(ug/g),S.D
1,CYANIDIN-DIGLUCOSIDE,609.1461,C27H31O16,97.9,285,Cyanidin,6.9,13.45,3.01
2,FLAVONOLS1,M-H,Formula,Score%,MS/MS,Fragment,TR min,Means,S.D
3,FLAVONOLS1,M-H,Formula,Score%,MS/MS,identity,TR min,(ug/g),S.D
4,KAEMPFEROL,285.0405,C15H1oO6,97.6,,,34.2,13.76,2.53
5,KAEMPFEROL-PENTOSIDE,417.0827,C2oH18O10,97.9,285,Kaempferol,27.6,13.76,0.70
6,KAEMPFEROL-PENTOSIDE,417.0827,C2oH18O10,96.9,285,Kaempferol,28.2,37.99,1.88
7,KAEMPFEROL-RHAMNOSIDE,431.0984,C21H2oO10,96.4,285,Kaempferol,28.8,52.04,"5,90"
8,KAEMPFEROL-HEXOSIDE(GALACTOSIDE,447.0933,C21H2oO11,98.9,285,Kaempferol,25.7,21.81,1.24
9,KAEMPFEROL-RUTINOSIDE,593.1301,C3oH26O13,99.2,285,Kaempferol,31.9,15.34,2.46
10,TOTAL KAEMPFEROL DERIVATIVES,,,,,,,154.70,14.71
11,QUERCETIN,301.0354,C2oH18 O11,96.6,,,31.3,"73,84",12.28
12,QUERCETIN-PENTOSIDE,433.0776,C2oH18 O11,94.8,301,Quercetin,25.1,50.73,4.40
13,QUERCETIN-PENTOSIDE,433.0776,C2oH18O11,99.2,301,Quercetin,25.5,12.14,1.18
14,QUERCETIN-PENTOSIDE,433.0776,C2oH18O11,96.2,301,Quercetin,26.1,155.96,5.25
15,QUERCETIN-RHAMNOSIDE,447.0933,C21H2oO11,99.7,301,Quercetin,26.6,216.53,11.60
16,QUERCETIN-HEXOSIDE(GALACTOSIDE),463.0882,C21H2oO12,99.6,301,Quercetin,23.7,239.84,7.24
17,QUERCETIN-3-O-GLUCOSIDE,463.0882,C21H2oO12,99.1,301,Quercetin,24.3,260.11,9.73
18,OUERCETIN-HEXOSIDE-RHAMNOSIDE,609.1250,C3oH26O14,97.9,301,Quercetin,30.2,40.91,5.14
19,QUERCETIN-RUTINOSIDE,609.1461,C27H3oO16,97.7,301,Quercetin,23.7,126.84,0.98
20,TOTALQUERCETIN DERIVATIVES,,,,,,,1176.90,45.52
21,FLAVANOLSAND PHENOLICS ACID,M-H,Formula,Score%,MS/MS,identity,TR min,Means,S.D
22,,M-H,Formula,Score%,MS/MS,identity,TR min,(ug/g),S.D
23,CATEQUIN,289.0718,C15H14O6,97.8,,,9.7,39.82,1.35
24,PROCYANIDIN B1,577.1351,C3oH26O12,94.9,,,8.1,12.54,0.62
25,ELLAGIC ACID,300.9990,C14H6Og,98.6,,,22.9,406.29,23.74
26,DERIVATIVE ELLAGIC ACID,425.0150,C?H6O5,97.4,300,Ellagic acid,27.7,250.21,23.47
27,GALIC ACID,169.0142,C?H6O5,81.1,,,2.9,726.96,23.47
28,TOTAL FLAVANOLS AND PHENOLICS ACID,,,,,,,1435.82,82.13
29,TOTAL ug/g sample,,,,,,,2780.87,145.37
