,0,1,2,3,4,5,6
0,,RDA/AI for,Nutrients per,% of RDA,Nutrients per,,% of RDA
1,Nutrients,6-12,12 g,(Fish Powder) ,7g,,(Sorghum
2,,Month Infants +,Fish Powder ,(Fish Powder) ,Sorghum Powder,,Powder)
3,Energy (kcal),,25,,25,,
4,6-12 months,,,,,,
5,Protein (g),11.0,7.6,69.0,0.9,,10.0
6,Fat(g),30.0,1.1,4.0,0.2,,0.6
7,Carbohydrates (g),95.0,-,0.0,5.0,,5.3
8,EPA3(g)*,0.5,0.1,20.0,-,,
9,DHA3(g)**,0.5,0.1,20.0,,,
10,Calcium (mg),260.0,260.0,100.0,1.4,,0.5
11,Iron (mg),11.0,1.0,9.0,0.3,,0.0
12,Vitamin A (ug),500.0,34.0,13.0,,,
13,Nicotinic acid (mg),4.0,0.7,17.5,0.2,,5.0
14,Zinc (mg),3.0,1.6,52.0,0.2,,7.0
