,0,1,2,3,4,5,6,7
0,ISO,Country,ISO,,ISO,,ISO,Country
1,Code,Country,Code,Country,Code,Country,Code,Country
2,AFG,Afghanistan,DZA,Algeria,LBN,Lebanon,ROU,Romania
3,AGO,Angola,ECU,Ecuador,LBR,Liberia,RUS,Russian Federation
4,ALB,Albania,EGY,Egypt,LBY,Libya,RWA,Rwanda
5,AND,Andorra,ERI,Eritrea,LCA,Saint Lucia,SAU,Saudi Arabia
6,ARE,United Arab Emirates,ESP,Spain,LIE,Liechtenstein,SDN,Sudan
7,ARG,Argentina,EST,Estonia,LKA,Sri Lanka,SEN,Senegal
8,ARM,Armenia,ETH,Ethiopia,LSO,Lesotho,SGP,Singapore
9,ATG,Antigua and Barbuda,FIN,Finland,LTU,Lithuania,SLB,Solomon Islands
10,AUS,Australia,FJI,Fiji,LUX,Luxembourg,SLE,Sierra Leone
11,AUT,Austria,FRA,France,LVA,Latvia,SLV,El Salvador
12,AZE,Azerbaijan,FSM,Micronesia(Federated,MAR,Morocco,SMR,San Marino
13,BDI,Burundi,,States of),MCO,Monaco,SOM,Somalia
14,BEL,Belgium,GAB,Gabon,MDA,Republic of Moldova,SRB,Serbia
15,BEN,Benin,GBR,United Kingdom of,MDG,Madagascar,SSD,South Sudan
16,BFA,Burkina Faso,,Great Britain and,MDV,Maldives,STP,Sao Tome and
17,BGD,Bangladesh,,Northern Ireland,MEX,Mexico,,Principe
18,BGR,Bulgaria,GEO,Georgia,MHL,Marshall Islands,SUR,Slovakia
19,BHR,Bahrain,GHA,Ghana,MKD,The former Yugoslav,SVK,Slovakia
20,BHS,Bahamas,GIN,Guinea,,Republic of,SVN,Slovenia
21,BIH,Bosnia and,GMB,Gambia,,Macedonia,SWE,Sweden
22,,Herzegovina,GNB,Guinea Bissau,MLI,Mali,SWZ,Eswatini
23,BLR,Belarus,GNQ,Equatorial Guinea,MLT,Malta,SYC,Seychelles
24,BLZ,Belize,GRC,Greece,MMR,Myanmar,SYR,Syrian Arab Republic
25,BOL,Bolivia (Plurinational,GRD,Grenada,MNE,Montenegro,TCD,Chad
26,,State of),GTM,Guatemala,MNG,Mongolia,TGO,Togo
27,BRA,Brazil,GUY,Guyana,MOZ,Mozambique,THA,Thailand
28,BRB,Barbados,HND,Honduras,MRT,Mauritania,TJK,Tajikistan
29,BRN,Brunei Darussalam,HRV,Croatia,MUS,Mauritius,TKM,Turkmenistan
30,BTN,Bhutan,HTI,Haiti,MWI,Malawi,TLS,Timor-Leste
31,BWA,Botswana,HUN,Hungary,MYS,Malaysia,TON,Tonga
32,CAF,Central African,IDN,Indonesia,NAM,Namibia,TTO,Trinidad and Tobago
33,,Republic,IND,India,NER,Niger,TUN,Tunisia
34,CAN,Canada,IRL,Ireland,NGA,Nigeria,TUR,Turkey
35,CHE,Switzerland,IRN,Iran (Islamic,NIC,Nicaragua,TUV,Tuvalu
36,CHL,Chile,,Republic of),NLD,Netherlands,TZA,United Republic of
37,CHN,China,IRQ,Iraq,NOR,Norway,,Tanzania
38,CIV,Cote D'lvoire,ISL,Iceland,NPL,Nepal,UGA,Uganda
39,CMR,Cameroon,ISR,Israel,NRU,Nauru,UKR,Ukraine
40,COD,DemocraticRepublic,ITA,Italy,NZL,New Zealand,URY,Uruguay
41,,of the Congo,JAM,Jamaica,OMN,Oman,USA,United States of
42,COG,Congo,JOR,Jordan,PAK,Pakistan,,America
43,COL,Colombia,JPN,Japan,PAN,Panama,UZB,Uzbekistan
44,COM,Comoros,KAZ,Kazakhstan,PER,Peru,VCT,Saint Vincent and the
45,CPV,Cabo Verde,KEN,Kenya,PHL,Philippines,,Grenadines
46,CRI,Costa Rica,KGZ,Kyrgyzstan,PLW,Palau,VEN,Venezuela (Bolivarian
47,CUB,Cuba,KHM,Cambodia,PNG,Papua New Guinea,,Republic of)
48,CYP,Cyprus,KIR,Kiribati,POL,Poland,VNM,Viet Nam
49,CZE,Czech Republic,KNA,Saint Kitts and Nevis,PRK,DemocraticPeople's,VUT,Vanuatu
50,DEU,Germany,KOR,Republic of Korea,,Republic of Korea,WSM,Samoa
51,DJI,Djibouti,KWT,Kuwait,PRT,Portugal,YEM,Yemen
52,DMA,Dominica,LAO,Lao People's,PRY,Paraguay,ZAF,South Africa
53,DNK,Denmark,,Democratic,PSE,State of Palestine,ZMB,Zambia
54,DOM,Dominican Republic,,Republic,QAT,Qatar,ZWE,Zimbabwe
