,0,1,2,3
0,,Potential mediators(hazard ratio;95% CI),,
1,All cancer,Mediation through BMI,Mediation through IGF-Ia,Mediation through free testosterone
2,Low meat-eaters versus regular meat-eaters,"Mediation through BMIn=450,412",,
3,Total effect,0.99 (0.96-1.00),,
4,Natural indirect effect,0.99 (0.98-1.00),,
5,Natural direct effect,0.99 (0.95-1.00),,
6,,"Mediation through BMI(n=256,727",,
7,Fish-eaters versus regular meat-eaters,,,
8,Total effect,0.90(0.83-0.97),,
9,Natural indirect effect,0.99 (0.90-1.01),,
10,Natural direct effect,0.90 (0.830.98),,
11,,"Mediation through BMIn=254,709",,
12,Vegetarians versus regular meat-eaters,,,
13,Total effect,0.86 (0.78-0.96),,
14,Natural indirect effect,0.94(0.81-1.08),,
15,Natural direct effect,0.92(0.77-1.09),,
16,Colorectal cancer,"Mediation through BMI(n=450,412",,
17,Low meat-eaters versus regular meat-eaters,,,
18,Total effect,0.91 (0.85-0.97),,
19,Natural indirect effect,1.00 (0.981.02),,
20,Natural direct effect,0.91 (0.86-0.97),,
21,Postmenopausal breast cancer,"Mediation through BMIn=111,574","Mediation through IGF-In=103,853",Mediation through free testosterone
22,,,,"n=93,662"
23,Vegetarians versus regular meat-eaters,,,
24,Total effect,0.82(0.68-0.99),0.86(0.71-1.05),0.86(0.71-1.05)
25,Natural indirect effect,0.83 (0.63-1.08),0.91(0.73-1.15),1.06(0.76-1.38)
26,Natural direct effect,0.99 (0.79-1.23),0.94 (0.70-1.21),0.81 (0.62-1.05)
27,Prostate cancerb,,"MediationthroughIGF-I(n=126,538",Mediation through free testosterone
28,,,,"n=116,087"
29,Vegetarians versus regular meat-eaters,,,
30,Totaleffect,,0.71 (0.56-0.92),0.71(0.56-0.92)
31,Natural indirect effect,,1.10(0.77-1.56,0.99(0.67-1.48)
32,Natural direct effect,,0.64 (0.50-1.01),0.71 (0.51- 1.01)
33,Fish-eaters versus regular meat-eaters,,,Mediation through free testosterone
34,,,,"n=116,186"
35,Total effect,,,0.80 (0.65-0.99)
36,Natural indirect effect,,,0.95 (0.70-1.29)
37,Natural direct effect,,,0.86(0.56-1.32
