,0,1,2,3,4,5,6,7
0,Food Group,Food Group,Each Food Group,,Vitamin K2 Intake from Each,,Total Vitamin K Intake from,Total Vitamin K Intake from
1,Food Group,Intake (g/Day),Each Food Group,,Food Group (g/Day),Food Group (g/Day),Each Food Group (g/Day),Each Food Group (g/Day)
2,,MeanSD,XSD,%,Mean  SD,%,Mean  SD,%
3,Eggs,14.6  13.3,0.60  0.55,0.2,0.06  0.06,0.0,0.66 0.60,0.1
4,Red meat,24.5  20.3,1.31  1.21,0.5,13.29  12.03,7.9,14.61  13.18,3.2
5,Processed meat,35.5  33.1,0.19  0.27,0.1,54.06  55.70,32.3,54.25  55.90,12.0
6,Low-fat poultry,14.3  14.0,0.02 0.02,0.0,1.551.52,0.9,1.56 1.53,0.3
7,High-fat poultry,51.3  43.2,5.56  5.23,2.0,8.60  7.83,5.1,14.16  11.83,3.1
8,Fish,16.9  14.3,0.13  0.13,0.0,0.03  0.03,0.0,0.16  0.14,0.0
9,Unrefined grains,150.9  122.1,1.25  0.82,0.4,0.61  1.04,0.4,1.86  1.71,0.4
10,Refined grains,54.1  55.0,1.80  2.81,0.6,0.00 0.00,0.0,1.80  2.81,0.4
11,Mixed dishes,37.4  29.1,6.72  5.48,2.4,3.45  2.81,2.1,10.17  7.97,2.3
12,Soups,287.9  184.3,22.98  18.28,8.1,3.43  3.61,2.0,26.41  20.02,5.9
13,Alcohol,43.4  85.0,0.05  0.10,0.0,0.00  0.00,0.0,0.05  0.10,0.0
14,Sweets,60.5  49.8,3.35  3.03,1.2,0.20  0.32,0.1,3.55  3.10,0.8
15,Beverages,268.3  407.3,0.28  0.58,0.1,0.000.00,0.0,0.28  0.58,0.1
16,Sugar and honey,18.2  18.2,0.000.00,0.0,0.000.00,0.0,0.000.00,0.0
17,"Nuts, seeds, raisins",31.9  36.3,2.79  3.46,1.0,0.00  0.00,0.0,2.79  3.46,0.6
18,Fruits,499.4  254.0,14.35  9.81,5.1,0.00  0.00,0.0,14.35  9.81,3.2
19,Juices,179.1  190.0,5.40  9.16,1.9,0.00  0.00,0.0,5.40  9.16,1.2
20,Vegetables,481.0  256.2,201.03  168.93,71.1,2.63  2.70,1.6,203.66  169.58,45.2
21,Tea and coffee,1052.8  511.0,0.36  0.28,0.1,0.00  0.00,0.0,0.36  0.28,0.1
22,Animal fats,13.9  16.2,0.60  0.72,0.2,3.61  4.32,2.2,4.21  4.94,0.9
23,mayonnaises,5.7  6.5,8.38  9.60,3.0,0.03  0.07,0.0,8.41  9.65,1.9
24,Total,-,"282.88  182,49",100.0,167.38  103.03,100.00,"450.26  232,39",100.0
