,0,1,2,3,4,5,6,7,8,9
0, NDB No.,,,IMean,,SD,Mn,Max,,
1,20008,Buckwheat (Fagopyrum esculentum,Dimers,5.79,8,2.17,3.61,8.57,c,42
2,,Moench),Trimers,1.59,8,0.81,0.72,3.25,n,42
3,20011,"Buckwheat flour, whole-groat",Dimers,46.51,1,,,,n,49
4,,(Fagopyrum esculentum (moench)),,,,,,,,
5,99668,Buckwheat grits (Fagopyrum,Dimers,33.90,1,,,,c,26
6,,esculentum),Trimers,14.20,1,,,,,26
7,,,4-6mers,26.50,11,,,,, 26
8,,,7-10mers,7.60,11,,,,,26
9,,,Polymers,0.00,11,,,,,26
10,97031,Buckwheat hulls (Fagopyrum,Dimers,43.49,1,,,,D,49
11,,esculentum(moench,,,,,,,,
12,20031,"Millet, raw (Panicum millaceum)",Dimers,0.00,1,,,,,26
13,,,Trimers,0.00,1,,,,c,26
14,,,4-6mers,0.00,1,,,,,26
15,,,7-10mers,0.00,11,,,,,26
16,,,Polymers,0.00,1,,,,,26
17,20033,"Oat bran, raw (Avena sativa)",Dimers,0.00,1,,,,c,26
18,,,Trimers,0.00,1,,,,,26
19,,,4-6mers,0.00,1,,,,, 26
20,,,7-10mers,0.00,1,,,,c,26
21,,,Polymers,0.00,1,,,,,26
22,20038,Oats (Avena sativa L.),Dimers,0.00,2,,0.00,0.00,B,"24, 26"
23,,,Trimers,0.00,2,,0.00,0.00,,"24, 26"
24,,,4-6mers,0.00,2,,0.00,0.00,,"24, 26"
25,,,7-10mers,0.00,,,0.00,0.00,,"24, 26"
26,,,Polymers,0.00,2,,0.00,0.00,B,"24, 26"
27,99685,"Rice, black, raw (Oryza sativa)",Dimers,2.50,3,,,,c,47
28,,,Trimers,5.20,31,,,,,47
29,,,4-6mers,15.90,3,,,,,47
30,,,7-10mers,6.92,3,,,,c,47
31,20036,"Rice, brown, long-grain, raw (Oryza",Dimers,0.00,3,,,,,47
32,,sativa),Trimers,0.00,3,,,,,47
33,,,4-6mers,0.00,3,,,,c,47
34,,,7-10mers,0.00,3,,,,,47
35,99682,"Rice, red, raw (Oryza sativa L.)",Dimers,3.37,6,0.52,2.55,4.20,,"38, 47"
36,,,Trimers,3.22,,1.28,1.20,5.25,c,"38, 47"
37,,,4-6mers,22.89,6,12.51,1.40,42.68,,"38, 47"
38,,,7-10mers,20.14,6,11.85,1.40,38.88,,"38,47"
39,,,Polymers,37.41,3,,,,,38
40,20044,"Rice, white, long-grain, regular, raw,",Dimers,0.00,7,0.00,0.00,0.00,,"24, 26, 47, 48"
41,,enriched,Trimers,0.00,,0.00,0.00,0.00,,"24,26,47,48"
42,,,4-6mers,0.00,,0.00,0.00,0.00,,"24, 26, 47, 48"
43,,,7-10mers,0.00,5,0.00,0.00,0.00,B,"24, 26, 47"
44,,,Polymers,0.00,2,,0.00,0.00,,"24, 26"
45,20064,"Rye flour,medium (Secale cerale)",Dimers,0.00,11,,,,,26
46,,,Trimers,0.00,1,,,,c,26
47,,,4-6mers,0.00,11,,,,,26
48,,,7-10mers,0.00,1,,,,,26
49,,,Polymers,0.00,1,,,,,26
50,99674,"Rye, bran (Secale cerale)",Dimers,0.00,1,,,,,26
51,,,Trimers,0.00,1,,,,,26
52,,,4-6mers,0.00,1,,,,c,26
53,,,7-10mers,0.00,1,,,,c,26
54,,,Polymers,0.00,1,,,,,26
55,97030,"Sorghum bran, Sumac (Sorghum",Dimers,95.56,5l,18.32,77.19,122.09,,"1, 23, 25"
56,,bicolor),Trimers,123.72,5,17.19,99.20,147.80,B,"1, 23, 25"
57,,,4-6mers,650.32,5,92.09,531.03,774.79,,"1, 23, 25"
58,,,7-10mers,784.19,5,101.42,625.89,904.23,B,"1, 23, 25"
59,,,Polymers,2927.64,5,335.38,2440.40,3384.67,,"1, 23, 25"
60,20067,Sorghum grain (Sorghum bicolor),Dimers,36.06,4,0.54,35.40,36.72,3,"1, 23"
61,,,Trimers,46.21,4,0.50,45.60,46.82,,"1, 23"
62,,,4-6mers,228.13,4,3.37,224.00,232.25,,"1, 23"
63,,,7-10mers,293.78,,3.74,289.20,298.35,B,"1, 23"
64,,, Polymers,1346.28,4,31.83,1307.30,1385.26,,"1, 23"
65,99460,"Sorghum, grain, white",Dimers,0.00,1,,,,B,23
